"43","407021810","Hendricks","Logan","UG","4","SR","OT62","A-","RE","logan.s.hendricks@fakeu.edu"
"44","998450952","Avery","Alex","UG","4","SR","ABC1","A-","RE","alex.o.avery@fakeu.edu"
"45","875365324","King","Anthony","UG","4","FR","OTH8","B","RE","anthony.o.king@fakeu.edu"
"46","716676373","Young","Hannah","UG","4","JR","ABC1","B","RE","hannah.b.young@fakeu.edu"
"47","219301154","Reed","Angel","UG","4","FR","O257","D-","RE","angel.a.reed@fakeu.edu"
"48","907480639","Dunlap","William","ND","4","ND","O253","C+","RE","william.d.dunlap@fakeu.edu"
"49","325437634","Austin","Tyler","ND","4","ND","O253","B","RE","tyler.j.austin@fakeu.edu"
"50","319456516","Boyd","Michelle","UG","4","FR","OT37","B","RE","michelle.k.boyd@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"86843","201101","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Martin, Layla L.","Lecture","TR","9:00 AM - 10:20 AM","LH5","14"
"","Laboratory","M","12:10 PM - 3:00 PM","MB5","1344"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","799413190","Snow","Alexander","UG","4","SR","O161","A","RE","alexander.a.snow@fakeu.edu"
"2","683161132","Smith","Bryan","UG","4","SR","OTH6","A","RE","bryan.v.smith@fakeu.edu"
"3","448406463","Williams","Nicole","UG","4","SO","OT26","B","RE","nicole.a.williams@fakeu.edu"
"4","803993445","Ball","Violet","UG","4","SO","O174","A","RE","violet.a.ball@fakeu.edu"
"5","875817611","Mcdonald","Angel","UG","4","SR","OTH8","A","RE","angel.v.mcdonald@fakeu.edu"
"6","904849400","Arnold","Isabella","UG","4","SR","O248","B","RE","isabella.k.arnold@fakeu.edu"
"7","889887654","Brown","Logan","UG","4","SR","OT21","B","RE","logan.a.brown@fakeu.edu"
"8","375469845","Fields","Levi","UG","4","SO","OTH7","A","RE","levi.a.fields@fakeu.edu"
"9","384188027","Smith","Gabriella","UG","4","JR","OT21","B-","RE","gabriella.a.smith@fakeu.edu"
"10","283641737","Hudson","Eduardo","UG","4","JR","OT37","D+","RE","eduardo.s.hudson@fakeu.edu"
"11","714324759","Burns","Ximena","UG","4","JR","O181","B","RE","ximena.c.burns@fakeu.edu"
"12","747583577","Mueller","Jordan","UG","4","JR","OTH8","B","RE","jordan.l.mueller@fakeu.edu"
"13","122691002","Gonzales","Elizabeth","UG","4","JR","O181","B","RE","elizabeth.v.gonzales@fakeu.edu"
"14","976308284","Thomas","Emma","UG","4","JR","O239","B","RE","emma.m.thomas@fakeu.edu"
"15","847511630","Ferguson","Thomas","UG","4","SO","O174","B+","RE","thomas.l.ferguson@fakeu.edu"
"16","757231375","Rivera","Melody","UG","4","SO","O181","C","RE","melody.v.rivera@fakeu.edu"
"17","549396313","Lewis","Owen","UG","4","SO","OT37","B","RE","owen.l.lewis@fakeu.edu"
"18","490557087","Parker","Vincent","UG","4","FR","OT48","B","RE","vincent.n.parker@fakeu.edu"
"19","883600121","Johnson","Logan","UG","4","JR","O181","A","RE","logan.j.johnson@fakeu.edu"
"20","484455846","Yang","Isabella","UG","4","JR","O181","B","RE","isabella.s.yang@fakeu.edu"
"21","714422074","Smith","Nicholas","UG","4","SO","OT40","C-","RE","nicholas.a.smith@fakeu.edu"
"22","881444066","Anderson","Andrea","UG","4","FR","O240","A","RE","andrea.a.anderson@fakeu.edu"
"23","617246799","Sheppard","Jayden","UG","4","SO","O232","B+","RE","jayden.c.sheppard@fakeu.edu"
"24","907480639","Dunlap","William","ND","4","ND","O253","A","RE","william.d.dunlap@fakeu.edu"
"25","526372440","Livingston","Noah","UG","4","JR","ABC1","C","RE","noah.a.livingston@fakeu.edu"
"26","119091295","Hodge","Madison","UG","4","SO","O134","C+","RE","madison.l.hodge@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"46034","201101","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
