"12","426066520","Neal","Daniel","UG","4","JR","OT59","C+","RE","daniel.i.neal@fakeu.edu"
"13","971624948","Thompson","Olivia","UG","4","JR","OT48","B","RE","olivia.g.thompson@fakeu.edu"
"14","448886806","Jones","Emily","UG","4","SO","OTH3","B-","RE","emily.m.jones@fakeu.edu"
"15","415746609","Mcgee","David","UG","4","SO","OTH3","I","RE","david.s.mcgee@fakeu.edu"
"16","880600675","Salas","Adrian","UG","4","SR","OT22","A","RE","adrian.a.salas@fakeu.edu"
"17","961035464","White","Anthony","UG","4","SO","OT15","A-","RE","anthony.h.white@fakeu.edu"
"18","463798348","Barton","Jocelyn","UG","4","SO","OTH9","A-","RE","jocelyn.m.barton@fakeu.edu"
"19","384959110","Simmons","Mia","UG","4","SO","OTH3","B","RE","mia.v.simmons@fakeu.edu"
"20","348164738","Bass","Benjamin","UG","4","SR","OTH9","A-","RE","benjamin.j.bass@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"53328","199101","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Butler, Xavier E.","Lecture","MWF","12:10 PM - 1:00 PM","MB3","1070"
"","Laboratory","T","6:10 PM - 9:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","110919588","Fletcher","Damian","UG","4","SO","OTH3","C","RE","damian.j.fletcher@fakeu.edu"
"2","763577761","Stewart","Amy","UG","4","JR","OT29","B+","RE","amy.g.stewart@fakeu.edu"
"3","741014967","George","Alexa","UG","4","FR","OT61","B","RE","alexa.n.george@fakeu.edu"
"4","386449044","Hendrix","Elijah","UG","4","SO","OT26","A-","RE","elijah.l.hendrix@fakeu.edu"
"5","806640664","Park","Leah","UG","4","SO","OTH6","B-","RE","leah.h.park@fakeu.edu"
"6","852192258","Brown","Olivia","UG","4","JR","OT29","B+","RE","olivia.c.brown@fakeu.edu"
"7","625570201","Noble","Aaron","UG","4","SR","OT14","B+","RE","aaron.x.noble@fakeu.edu"
"8","711738529","Taylor","Sophia","UG","4","SR","OT18","F","RE","sophia.d.taylor@fakeu.edu"
"9","240480654","Gonzalez","Jeremiah","UG","4","SR","OT59","B+","RE","jeremiah.a.gonzalez@fakeu.edu"
"10","843305436","Moore","Christian","UG","4","SR","OT25","B+","RE","christian.n.moore@fakeu.edu"
"11","747043785","Cole","Thomas","UG","4","JR","OTH8","B+","RE","thomas.l.cole@fakeu.edu"
"12","980575565","Williams","Jasmine","UG","4","FR","ABC1","B-","RE","jasmine.m.williams@fakeu.edu"
"13","239229323","Lucas","Elizabeth","UL","4","UL","O120","C","RE","elizabeth.s.lucas@fakeu.edu"
"14","877780040","Robertson","Allison","UG","4","JR","OT25","A-","RE","allison.t.robertson@fakeu.edu"
"15","764310340","Johnson","Olivia","UG","4","FR","ABC2","C+","RE","olivia.j.johnson1@fakeu.edu"
"16","512225731","Mitchell","Luke","UG","4","SO","OT27","B","RE","luke.l.mitchell@fakeu.edu"
"17","730867309","Pena","Ethan","UG","4","SO","OTH3","A-","RE","ethan.a.pena@fakeu.edu"
"18","938816444","Chan","Aria","UG","4","SR","OT38","A-","RE","aria.e.chan@fakeu.edu"
"19","444052734","Jones","Allison","UG","4","FR","OT22","B+","RE","allison.a.jones@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"24449","199101","ABC","103","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Butler, Xavier E.","Laboratory","W","8:00 AM - 10:50 AM","MB6","1149"
"","Lecture","MWF","12:10 PM - 1:00 PM","MB3","1070"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","328803861","Shaw","Maya","UG","4","SR","OT12","A-","RE","maya.s.shaw@fakeu.edu"
"2","918114912","Gomez","Delilah","UG","4","SR","OT12","A","RE","delilah.k.gomez@fakeu.edu"
"3","460775731","Jacobson","Sofia","UG","4","JR","OT27","C","RE","sofia.a.jacobson@fakeu.edu"
"4","751821736","Case","Elijah","UG","4","SR","OT38","B","RE","elijah.b.case@fakeu.edu"
"5","535721119","Davis","Ryan","UG","4","SR","OT38","B+","RE","ryan.d.davis@fakeu.edu"
"6","104727101","Green","Sophia","UG","4","JR","OT29","A-","RE","sophia.s.green@fakeu.edu"
"7","996275093","Adams","Jennifer","UG","4","JR","OT59","F","RE","jennifer.c.adams@fakeu.edu"
"8","630102602","Kennedy","Santiago","UG","4","JR","OT29","B+","RE","santiago.l.kennedy@fakeu.edu"
"9","673095246","Best","Logan","UG","4","JR","OT37","A+","RE","logan.c.best@fakeu.edu"
"10","776872296","Henry","Alexa","UG","4","SO","OTH3","F","RE","alexa.e.henry@fakeu.edu"
"11","664026774","Atkins","Allison","UG","4","SO","OT26","A-","RE","allison.m.atkins@fakeu.edu"
"12","152337273","Reid","Wyatt","UG","4","SO","OT29","A","RE","wyatt.h.reid@fakeu.edu"
"13","687302237","Delaney","Alyssa","UG","4","JR","OT59","A-","RE","alyssa.m.delaney@fakeu.edu"
"14","818809640","Massey","Sophia","UG","4","SO","OT48","C-","RE","sophia.n.massey@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"86080","199101","ABC","103","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Butler, Xavier E.","Lecture","MWF","12:10 PM - 1:00 PM","MB3","1070"
"","Laboratory","W","6:10 PM - 9:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","865128445","Ford","Connor","UG","4","SO","OT61","C+","RE","connor.a.ford@fakeu.edu"
"2","817869271","Avila","Justin","UG","4","SO","OTH3","A-","RE","justin.m.avila@fakeu.edu"
"3","577863901","Anderson","William","UG","4","SR","OTH9","A-","RE","william.j.anderson@fakeu.edu"
"4","617841255","Eaton","Josiah","UG","4","JR","OT22","B+","RE","josiah.a.eaton@fakeu.edu"
"5","358689034","Sanders","Jose","UG","4","JR","OT27","C-","RE","jose.j.sanders@fakeu.edu"
"6","923243631","Waters","Joshua","UG","4","JR","OT85","B+","RE","joshua.a.waters@fakeu.edu"
"7","863332393","Stevens","Anthony","UG","4","SO","OT26","B+","RE","anthony.a.stevens@fakeu.edu"
"8","309767035","Collins","Samantha","UG","4","SO","OT12","B","RE","samantha.a.collins@fakeu.edu"
"9","512271937","Clark","Avery","UG","4","SO","OT16","A-","RE","avery.w.clark@fakeu.edu"
"10","281569010","Schultz","Charlotte","UG","4","SO","OTH5","B","RE","charlotte.r.schultz@fakeu.edu"
"11","940883170","Humphrey","Matthew","UG","4","SO","OT29","A-","RE","matthew.m.humphrey@fakeu.edu"
"12","741051221","Parrish","Ian","UG","4","FR","OT49","B-","RE","ian.s.parrish@fakeu.edu"
"13","207016406","Hernandez","Nathaniel","UG","4","FR","OT35","B-","RE","nathaniel.a.hernandez@fakeu.edu"
"14","801532077","Soto","Sarah","UG","4","FR","DEF1","A-","RE","sarah.h.soto@fakeu.edu"
"15","276662656","Faulkner","Noah","UG","4","SO","OT13","B-","RE","noah.v.faulkner@fakeu.edu"
"16","158990279","Robinson","Stella","UG","4","FR","OT16","B-","RE","stella.d.robinson@fakeu.edu"
"17","984449001","Melton","Victoria","UG","4","FR","OT26","A","RE","victoria.m.melton@fakeu.edu"
"18","272265880","Moody","Leonardo","UG","4","FR","OT26","B+","RE","leonardo.j.moody@fakeu.edu"
"19","222772593","Parker","Noah","UG","4","SO","OT29","B+","RE","noah.x.parker@fakeu.edu"
"20","330863302","Hebert","Carlos","UL","4","UL","O120","B","RE","carlos.a.hebert@fakeu.edu"
"21","735561460","Nelson","Adrian","UG","4","JR","OT22","A","RE","adrian.a.nelson@fakeu.edu"
"22","473326215","Martinez","Savannah","UG","4","SO","OT30","B+","RE","savannah.z.martinez@fakeu.edu"
"23","475622778","Webster","Joseph","UG","4","JR","O114","A-","RE","joseph.w.webster@fakeu.edu"
"24","765686138","Campbell","Jonathan","UG","4","FR","OT16","D","RE","jonathan.c.campbell@fakeu.edu"
"25","942097141","Castillo","David","UG","4","FR","OT16","C-","RE","david.x.castillo@fakeu.edu"
"26","317088823","Armstrong","Brayden","UG","4","SR","OT59","A","RE","brayden.a.armstrong@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"33482","199101","ABC","103","5","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Butler, Xavier E.","Laboratory","R","10:00 AM - 12:50 PM","MB6","1149"
"","Lecture","MWF","12:10 PM - 1:00 PM","MB3","1070"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","434194923","Cobb","Scarlett","UG","4","SO","OT12","B","RE","scarlett.j.cobb@fakeu.edu"
"2","263251934","Ruiz","Ashley","UG","4","SR","OTH6","B+","RE","ashley.i.ruiz@fakeu.edu"
"3","938495543","Garcia","Anthony","UG","4","JR","OT34","A-","RE","anthony.d.garcia@fakeu.edu"
"4","693616839","Stone","Ryan","UG","4","JR","OT34","B","RE","ryan.j.stone@fakeu.edu"
"5","797832898","Sutton","Abigail","UG","4","JR","OT40","D","RE","abigail.j.sutton@fakeu.edu"
"6","341827220","Herrera","Violet","UG","4","SO","OTH9","B+","RE","violet.x.herrera@fakeu.edu"
"7","331533484","Joseph","Daniel","UG","4","SO","OTH3","A","RE","daniel.z.joseph@fakeu.edu"
"8","248283496","Hill","Daniel","UG","4","SO","OT27","B+","RE","daniel.a.hill@fakeu.edu"
"9","968164299","Preston","Landon","UG","4","SO","OT20","B+","RE","landon.p.preston@fakeu.edu"
"10","395853364","Bennett","Caleb","UG","4","SO","OT31","B","RE","caleb.u.bennett@fakeu.edu"
"11","253569602","Bernard","Andrew","UG","4","SO","OT38","A-","RE","andrew.a.bernard@fakeu.edu"
"12","405502719","Turner","Violet","UG","4","FR","OT12","F","RE","violet.n.turner@fakeu.edu"
"13","924485600","Thomas","Angel","UG","4","FR","OT17","A-","RE","angel.c.thomas@fakeu.edu"
"14","685239726","Parsons","Emily","UG","4","FR","OT27","C+","RE","emily.m.parsons@fakeu.edu"
"15","459889357","Harmon","Zoey","UG","4","JR","OT12","A-","RE","zoey.s.harmon@fakeu.edu"
"16","985781566","Silva","Matthew","UG","4","JR","OT25","B-","RE","matthew.m.silva@fakeu.edu"
"17","749623256","Case","Arianna","UG","4","SO","OT30","A-","RE","arianna.a.case@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"85469","199101","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Oliver, Sebastian I.","Lecture","MWF","2:10 PM - 3:00 PM","TB4","103"
"","Discussion","M","5:10 PM - 6:00 PM","LH2","22"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","390686188","Holt","Chloe","UG","4","JR","OTH8","A","RE","chloe.j.holt@fakeu.edu"
"2","929915308","Ferguson","Sophie","UG","4","JR","OT30","B","RE","sophie.k.ferguson@fakeu.edu"
"3","946494344","Perry","Joseph","UG","4","JR","OTH8","A-","RE","joseph.n.perry@fakeu.edu"
"4","513400092","Holland","Julian","UG","4","SR","OTH8","NS","RE","julian.s.holland@fakeu.edu"
"5","536233906","Rios","Jesus","UG","4","JR","OT39","C","RE","jesus.v.rios@fakeu.edu"
"6","883698233","Gallagher","Carlos","UG","4","JR","DEF1","A+","RE","carlos.j.gallagher@fakeu.edu"
"7","290403815","Watts","Eduardo","UG","4","JR","DEF1","C","RE","eduardo.j.watts@fakeu.edu"
"8","950701970","Smith","Angelina","UG","4","JR","OT35","C","RE","angelina.a.smith@fakeu.edu"
"9","315171403","Acosta","Mila","UG","4","JR","OT35","F","RE","mila.a.acosta@fakeu.edu"
"10","162947983","Alston","Ryan","UG","4","JR","OT16","D","RE","ryan.v.alston@fakeu.edu"
"11","430694630","Walker","Julia","UG","4","SO","ABC1","A-","RE","julia.j.walker@fakeu.edu"
"12","601330212","Smith","Leah","UG","4","SO","OTH9","A-","RE","leah.n.smith@fakeu.edu"
"13","819871574","Bright","Daniel","UG","4","FR","ABC2","C+","RE","daniel.g.bright@fakeu.edu"
"14","831820876","Knight","Eric","UG","4","FR","ABC2","A-","RE","eric.b.knight@fakeu.edu"
"15","690478681","Martin","Sarah","UG","4","FR","OT35","F","RE","sarah.b.martin@fakeu.edu"
"16","251996184","Powers","Samantha","UG","4","FR","ABC2","A","RE","samantha.e.powers@fakeu.edu"
"17","261221477","Wade","Samuel","UG","4","FR","DEF2","B","RE","samuel.o.wade@fakeu.edu"
"18","347896853","Jones","Jonathan","UG","4","FR","ABC1","D+","RE","jonathan.j.jones@fakeu.edu"
"19","892668717","Clayton","Mia","UG","4","FR","OT22","B","RE","mia.i.clayton@fakeu.edu"
"20","596094091","Pugh","Sophia","UG","4","FR","OTH8","B","RE","sophia.s.pugh@fakeu.edu"
"21","834524832","Myers","Noah","UG","4","FR","ABC1","B","RE","noah.j.myers@fakeu.edu"
"22","858019652","Barton","Liam","UG","4","FR","DEF1","C","RE","liam.j.barton@fakeu.edu"
"23","740187429","Alexander","Nathan","UG","4","FR","OTH1","F","RE","nathan.o.alexander@fakeu.edu"
"24","383353336","Olson","Sophia","UG","4","FR","OTH3","A-","RE","sophia.s.olson@fakeu.edu"
"25","400189695","Ward","Adrian","UG","4","FR","OT35","B","RE","adrian.o.ward@fakeu.edu"
"26","329678609","Johnson","Adrian","UG","4","FR","DEF1","A-","RE","adrian.b.johnson@fakeu.edu"
"27","608150027","Colon","Joseph","UG","4","FR","ABC1","B","RE","joseph.d.colon@fakeu.edu"
"28","354268148","Jones","Gabriella","UG","4","FR","OT29","B","RE","gabriella.d.jones@fakeu.edu"
"29","103834411","Stevenson","Angelina","UG","4","FR","OT40","F","RE","angelina.e.stevenson@fakeu.edu"
"30","666920873","Price","Ava","UG","4","FR","ABC1","D","RE","ava.p.price@fakeu.edu"
"31","409988042","Anderson","Mia","UG","4","FR","OTH6","A","RE","mia.i.anderson@fakeu.edu"
"32","123236130","Wells","Steven","UG","4","FR","OT21","C+","RE","steven.d.wells@fakeu.edu"
"33","973126618","Dixon","Audrey","UG","4","SO","ABC2","B","RE","audrey.a.dixon@fakeu.edu"
"34","623850672","Jackson","Matthew","UG","4","FR","OT63","D","RE","matthew.n.jackson@fakeu.edu"
"35","868108078","Cortez","James","UG","4","FR","OT39","NS","RE","james.a.cortez@fakeu.edu"
"36","103708800","Crawford","Katherine","UG","4","JR","DEF1","B+","RE","katherine.i.crawford@fakeu.edu"
"37","233434977","Morton","Katherine","UG","4","SO","OT16","B-","RE","katherine.c.morton@fakeu.edu"
"38","360384271","O'neal","Mia","UG","4","JR","OTH9","B+","RE","mia.i.o'neal@fakeu.edu"
"39","201143917","Davis","Aubrey","UG","4","FR","DEF2","C","RE","aubrey.a.davis@fakeu.edu"
"40","274019290","Palmer","Robert","UG","4","FR","ABC1","A+","RE","robert.v.palmer@fakeu.edu"
"41","310455447","Wilder","Liam","UG","4","FR","ABC2","D-","RE","liam.r.wilder@fakeu.edu"
"42","589579371","Diaz","Michelle","UG","4","SO","OT44","B","RE","michelle.j.diaz@fakeu.edu"
"43","612764384","Woods","Zoe","UG","4","SR","DEF1","C","RE","zoe.j.woods@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"16739","199101","ABC","105","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Oliver, Sebastian I.","Lecture","MWF","2:10 PM - 3:00 PM","TB4","103"
"","Discussion","W","5:10 PM - 6:00 PM","MB2","1016"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","601130743","Jones","Daniel","UG","4","FR","OT16","F","RE","daniel.s.jones@fakeu.edu"
"2","317998877","Stevens","Kaylee","UG","4","SR","OT77","C","RE","kaylee.v.stevens@fakeu.edu"
"3","419942570","Keller","Steven","UG","4","SO","OT66","B","RE","steven.a.keller@fakeu.edu"
"4","579779948","Bell","Luis","UG","4","FR","DEF1","F","RE","luis.s.bell@fakeu.edu"
"5","798128281","Carter","Faith","UG","4","FR","DEF2","A-","RE","faith.a.carter@fakeu.edu"
"6","738263114","Taylor","Luis","UG","4","FR","DEF2","C","RE","luis.j.taylor@fakeu.edu"
"7","103092984","Quinn","Alyssa","UG","4","FR","DEF1","B","RE","alyssa.a.quinn@fakeu.edu"
"8","990619613","Smith","Daniel","UG","4","FR","ABC2","D+","RE","daniel.v.smith@fakeu.edu"
"9","325465542","Waters","Kevin","UG","4","FR","DEF2","C","RE","kevin.m.waters@fakeu.edu"
"10","453197402","Clark","Eric","UG","4","FR","ABC2","A-","RE","eric.e.clark@fakeu.edu"
"11","626198760","Taylor","Gabriel","UG","4","SO","OT16","A","RE","gabriel.c.taylor@fakeu.edu"
"12","662596703","Blair","James","UG","4","FR","OTH7","F","RE","james.s.blair@fakeu.edu"
"13","998982105","Trujillo","Benjamin","UG","4","FR","OT26","D","RE","benjamin.n.trujillo@fakeu.edu"
"14","479434326","Boyd","Nathan","UG","4","FR","DEF2","B","RE","nathan.k.boyd@fakeu.edu"
"15","412129635","Beck","Addison","UG","4","FR","ABC2","D-","RE","addison.e.beck@fakeu.edu"
"16","694731936","Sims","Daniel","UG","4","FR","DEF2","D-","RE","daniel.k.sims@fakeu.edu"
"17","614561066","Wilson","Katherine","UG","4","FR","DEF1","D+","RE","katherine.s.wilson@fakeu.edu"
