"10","605505872","Dean","Brooklyn","UG","4","FR","OT45","A+","RE","brooklyn.e.dean@fakeu.edu"
"11","646924226","Valenzuela","Luke","UG","4","JR","OT64","B+","RE","luke.b.valenzuela@fakeu.edu"
"12","730399406","Martin","Tyler","UG","4","FR","O165","B","RE","tyler.m.martin@fakeu.edu"
"13","256632851","Perez","Maya","UG","4","FR","OT16","A","RE","maya.b.perez@fakeu.edu"
"14","745336196","Johnson","Santiago","UG","4","SR","OTH8","C+","RE","santiago.j.johnson@fakeu.edu"
"15","409744698","Mills","Isaac","UG","4","SO","OT30","B","RE","isaac.m.mills1@fakeu.edu"
"16","760817330","Williams","Isabella","UG","4","FR","OT25","B","RE","isabella.y.williams@fakeu.edu"
"17","462397081","Owens","Bella","UG","4","JR","OT15","A-","RE","bella.k.owens@fakeu.edu"
"18","381872033","Parker","Aaron","UG","4","SR","OT21","A-","RE","aaron.v.parker@fakeu.edu"
"19","244216863","Elliott","Jesus","UG","4","FR","OT16","A","RE","jesus.t.elliott@fakeu.edu"
"20","654875140","Rutledge","Ian","UG","4","JR","O160","B+","RE","ian.l.rutledge@fakeu.edu"
"21","487010993","Johnson","Robert","UG","4","FR","OT26","A","RE","robert.s.johnson@fakeu.edu"
"22","281169002","Hardin","Ivan","UG","4","FR","OT15","C","RE","ivan.m.hardin@fakeu.edu"
"23","503021419","Cooper","Nicholas","UG","4","FR","OTH7","B","RE","nicholas.a.cooper@fakeu.edu"
"24","404398548","Richard","Alan","UG","4","SR","OT22","A","RE","alan.m.richard@fakeu.edu"
"25","551030004","Lamb","Robert","UG","4","SO","OT25","F","RE","robert.m.lamb@fakeu.edu"
"26","233296631","Brooks","Levi","UG","4","FR","ABC2","C+","RE","levi.a.brooks@fakeu.edu"
"27","823447377","Ochoa","Sebastian","UG","4","JR","OT22","B","RE","sebastian.m.ochoa@fakeu.edu"
"28","957165714","Johnston","Isabella","UG","4","FR","OT16","F","RE","isabella.i.johnston@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"80698","199401","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","12:10 PM - 1:00 PM","LH5","49"
"","Laboratory","T","6:10 PM - 9:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","635719460","Fisher","Emily","UG","4","SR","OT27","C","RE","emily.j.fisher@fakeu.edu"
"2","571614114","Waters","Katherine","UG","4","SR","OTH9","A","RE","katherine.j.waters@fakeu.edu"
"3","477364906","Jones","Joseph","UG","4","SR","OTH8","A","RE","joseph.n.jones@fakeu.edu"
"4","492525290","Miller","Arianna","UG","4","SR","OT59","A-","RE","arianna.n.miller@fakeu.edu"
"5","239546248","Gentry","Kayla","UG","4","SR","OTH9","A","RE","kayla.z.gentry@fakeu.edu"
"6","587121040","Cruz","Liam","UG","4","SR","O149","A-","RE","liam.a.cruz@fakeu.edu"
"7","840510620","Barrett","Ximena","UG","4","SR","OT21","B","RE","ximena.m.barrett@fakeu.edu"
"8","938442892","Ross","Liam","UG","4","SR","OTH9","NS","RE","liam.j.ross1@fakeu.edu"
"9","980447481","Hamilton","Jason","UG","4","JR","OT15","B-","RE","jason.h.hamilton@fakeu.edu"
"10","713009654","Martin","Elizabeth","UG","4","SR","OT55","NS","RE","elizabeth.j.martin@fakeu.edu"
"11","289321560","Mcdonald","Alyssa","UG","4","SR","OT28","NS","RE","alyssa.k.mcdonald@fakeu.edu"
"12","917672192","Thompson","Aaron","UL","4","UL","O120","NS","RE","aaron.h.thompson@fakeu.edu"
"13","630196124","Marshall","Emma","UG","4","JR","OTH8","B+","RE","emma.o.marshall@fakeu.edu"
"14","402526911","Potts","Emma","UG","4","JR","OT40","A","RE","emma.a.potts@fakeu.edu"
"15","557961813","Johnson","Julian","UG","4","JR","O166","B-","RE","julian.e.johnson@fakeu.edu"
"16","807276977","Benson","Miguel","UG","4","JR","OT30","A","RE","miguel.u.benson@fakeu.edu"
"17","994588829","James","Noah","UG","4","JR","OT13","A","RE","noah.t.james@fakeu.edu"
"18","909331630","Hill","Adam","UG","4","JR","OTH9","A","RE","adam.g.hill@fakeu.edu"
"19","741782653","Duncan","Elizabeth","UG","4","SO","OT15","A","RE","elizabeth.s.duncan@fakeu.edu"
"20","922683105","Smith","Hailey","UG","4","SO","O123","A+","RE","hailey.l.smith@fakeu.edu"
"21","732012762","Pruitt","Audrey","UG","4","SR","OT59","A","RE","audrey.l.pruitt@fakeu.edu"
"22","905336217","Peters","Kevin","UG","4","JR","OT30","A-","RE","kevin.b.peters@fakeu.edu"
"23","197745031","Garrett","William","UG","4","JR","OT15","C","RE","william.c.garrett@fakeu.edu"
"24","997616692","Baker","Samuel","UG","4","JR","OT48","B","RE","samuel.a.baker@fakeu.edu"
"25","131807434","Brady","Brooklyn","UG","4","SO","OTH3","A","RE","brooklyn.o.brady@fakeu.edu"
"26","987266304","Rollins","Caleb","UG","4","SO","OT31","A","RE","caleb.n.rollins@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"92445","199401","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Laboratory","W","8:00 AM - 10:50 AM","MB6","1149"
"","Lecture","MWF","12:10 PM - 1:00 PM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","665226237","Lucas","Henry","UG","4","JR","OT15","A","RE","henry.k.lucas@fakeu.edu"
"2","571260898","Smith","Jesus","UG","4","SO","OT48","A","RE","jesus.c.smith@fakeu.edu"
"3","532451611","Sanders","Mia","UG","4","JR","OTH8","C+","RE","mia.a.sanders@fakeu.edu"
"4","424256025","Ryan","Santiago","UG","4","SR","OTH6","B+","RE","santiago.j.ryan@fakeu.edu"
"5","557393852","Mathews","Melissa","UG","4","SR","OT15","A","RE","melissa.h.mathews@fakeu.edu"
"6","162902565","Flores","Daisy","UG","4","SR","OT15","A","RE","daisy.d.flores@fakeu.edu"
"7","154534790","Weeks","David","UG","4","SR","OT15","B","RE","david.a.weeks@fakeu.edu"
"8","638356345","Hampton","Ryan","UG","4","SR","OTH6","C","RE","ryan.c.hampton@fakeu.edu"
"9","981615287","Harris","Emily","UG","4","SR","OT21","B","RE","emily.s.harris@fakeu.edu"
"10","743732511","Parks","Adrian","UG","4","SR","O161","A-","RE","adrian.a.parks@fakeu.edu"
"11","446902972","Russell","Joseph","UG","4","JR","OT30","A","RE","joseph.a.russell@fakeu.edu"
"12","589267641","Hernandez","Alan","UG","4","JR","O103","A","RE","alan.s.hernandez@fakeu.edu"
"13","832030085","Reyes","Bryan","UG","4","JR","OT21","A","RE","bryan.d.reyes@fakeu.edu"
"14","959579270","Montoya","Riley","UG","4","JR","OT30","A","RE","riley.s.montoya@fakeu.edu"
"15","170656809","Horn","Natalie","UG","4","JR","OT15","A","RE","natalie.h.horn@fakeu.edu"
"16","552907064","Carroll","Gabriella","UG","4","JR","OT31","A+","RE","gabriella.t.carroll@fakeu.edu"
"17","873312183","Gilbert","Brandon","UG","4","JR","OT56","C","RE","brandon.z.gilbert@fakeu.edu"
"18","273812177","Brown","Xavier","UG","4","SR","OTH3","F","RE","xavier.j.brown1@fakeu.edu"
"19","656632598","Briggs","Gabriella","UG","4","JR","OT59","A-","RE","gabriella.l.briggs@fakeu.edu"
"20","230958642","Nelson","Abigail","UG","4","SO","OT15","A","RE","abigail.j.nelson@fakeu.edu"
"21","380347378","Nash","Ian","UG","4","SO","OTH8","B-","RE","ian.i.nash@fakeu.edu"
"22","782699521","Dickerson","Victoria","UG","4","FR","OT39","A","RE","victoria.j.dickerson@fakeu.edu"
"23","427696524","Crawford","David","UG","4","FR","OT15","B-","RE","david.i.crawford@fakeu.edu"
"24","990007674","Benton","Andrea","UG","4","FR","OT16","A-","RE","andrea.w.benton@fakeu.edu"
"25","553497033","Carpenter","Chloe","UG","4","SO","OT26","A","RE","chloe.a.carpenter@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"22828","199401","ABC","103","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","12:10 PM - 1:00 PM","LH5","49"
"","Laboratory","W","6:10 PM - 9:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","110984374","Mayer","Gabriel","UG","4","SR","OT34","B","RE","gabriel.d.mayer@fakeu.edu"
"2","346392183","Valenzuela","Steven","UG","4","SR","OT15","A","RE","steven.a.valenzuela@fakeu.edu"
"3","741057902","Murphy","Christian","UG","4","JR","OT26","A","RE","christian.x.murphy@fakeu.edu"
"4","541569198","Whitley","Isabella","UG","4","JR","OT13","B-","RE","isabella.e.whitley@fakeu.edu"
"5","685080756","Mullins","Isabella","UG","4","JR","O123","A","RE","isabella.h.mullins@fakeu.edu"
"6","518613352","Torres","Isaiah","UL","4","UL","O120","B+","RE","isaiah.e.torres@fakeu.edu"
"7","977518050","Randolph","Natalie","UG","4","JR","OT37","F","RE","natalie.e.randolph@fakeu.edu"
"8","517685265","Ross","Brooklyn","UG","4","SO","OT10","B","RE","brooklyn.h.ross@fakeu.edu"
"9","526683007","Floyd","Sophie","UG","4","SO","OT15","A","RE","sophie.a.floyd@fakeu.edu"
"10","549603806","Williams","Isabella","UG","4","SO","OT40","C+","RE","isabella.s.williams@fakeu.edu"
"11","514113515","Johnson","Kylie","UG","4","SO","OT10","B-","RE","kylie.j.johnson1@fakeu.edu"
"12","438032887","Daniels","Mia","UG","4","SO","OTH6","A-","RE","mia.v.daniels@fakeu.edu"
"13","245012907","Tucker","Leonardo","UG","4","JR","O115","C","RE","leonardo.v.tucker@fakeu.edu"
"14","101403695","Johnson","Alexander","UG","4","JR","OT45","B+","RE","alexander.j.johnson1@fakeu.edu"
"15","780132090","Mitchell","Miguel","UG","4","SO","OT26","A","RE","miguel.d.mitchell@fakeu.edu"
"16","258753200","Morris","Ethan","UG","4","SO","OTH3","B","RE","ethan.m.morris@fakeu.edu"
"17","396778443","Sanders","Robert","UG","4","SO","OT26","A","RE","robert.e.sanders@fakeu.edu"
"18","947665885","Evans","Joshua","UG","4","JR","OT45","B+","RE","joshua.s.evans1@fakeu.edu"
"19","304791400","Conway","Sarah","UG","4","JR","O160","B+","RE","sarah.i.conway@fakeu.edu"
"20","589349532","Ellis","Daniel","UG","4","SO","OT40","A-","RE","daniel.c.ellis@fakeu.edu"
"21","318418307","Hawkins","Nathan","UG","4","SO","OT16","B-","RE","nathan.d.hawkins@fakeu.edu"
"22","994047342","Hernandez","Aaron","UG","4","SO","OT20","B","RE","aaron.e.hernandez@fakeu.edu"
"23","196215676","Matthews","Aaron","UG","4","SO","OT37","C","RE","aaron.w.matthews@fakeu.edu"
"24","790406538","Lee","Bryan","UG","4","SO","DEF2","A","RE","bryan.g.lee@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"54863","199401","ABC","103","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Laboratory","R","10:00 AM - 12:50 PM","MB6","1149"
"","Lecture","MWF","12:10 PM - 1:00 PM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","439577179","Montoya","Bella","UG","4","FR","OTH3","B+","RE","bella.b.montoya@fakeu.edu"
"2","498621199","Ellison","Kaylee","UG","4","SO","OT10","A","RE","kaylee.j.ellison@fakeu.edu"
"3","779212475","Griffin","Abigail","UG","4","FR","OT40","B","RE","abigail.m.griffin@fakeu.edu"
"4","220989183","Black","Alyssa","UG","4","SO","OT86","A","RE","alyssa.j.black@fakeu.edu"
"5","762270190","Rivera","Liam","UG","4","FR","OT15","B-","RE","liam.d.rivera@fakeu.edu"
"6","856775033","Moore","Naomi","UG","4","FR","OT26","B+","RE","naomi.m.moore@fakeu.edu"
"7","941731252","Morrow","Andrea","UG","4","SR","OT15","A","RE","andrea.n.morrow@fakeu.edu"
"8","739143119","Dudley","Andrew","GR","4","GM","O167","A","RE","andrew.t.dudley@fakeu.edu"
"9","498781480","Navarro","Liam","UG","4","SR","OT27","I","RE","liam.l.navarro@fakeu.edu"
"10","889580304","Sweeney","Benjamin","UG","4","SR","OT48","B","RE","benjamin.e.sweeney@fakeu.edu"
"11","158662549","Allen","Damian","UG","4","SR","OTH6","A-","RE","damian.e.allen@fakeu.edu"
"12","621668692","Johnson","Jennifer","UG","4","SR","OT38","A","RE","jennifer.s.johnson@fakeu.edu"
"13","525124859","Taylor","Noah","UG","4","SR","O123","B+","RE","noah.a.taylor@fakeu.edu"
"14","727282731","Holloway","Alejandro","UG","4","JR","OT22","A","RE","alejandro.a.holloway@fakeu.edu"
"15","681369793","Morton","Noah","UG","4","JR","OTH9","D-","RE","noah.v.morton@fakeu.edu"
"16","324835142","Miller","Logan","UG","4","JR","OTH6","B","RE","logan.c.miller@fakeu.edu"
"17","696490746","Peck","Tyler","UG","4","JR","OT15","B-","RE","tyler.c.peck@fakeu.edu"
"18","123340996","Allen","Aubrey","UG","4","FR","OT20","B-","RE","aubrey.a.allen@fakeu.edu"
"19","796150182","Adams","Ella","UG","4","JR","O123","A-","RE","ella.r.adams@fakeu.edu"
"20","392088637","Sims","Ian","UG","4","JR","OT25","B","RE","ian.z.sims@fakeu.edu"
"21","717933940","Crosby","Mason","UG","4","SO","OT45","A+","RE","mason.c.crosby@fakeu.edu"
"22","276552051","Lewis","Benjamin","UG","4","SO","OT94","A","RE","benjamin.a.lewis@fakeu.edu"
"23","795320068","Alford","Ashley","UG","4","SO","OT26","A","RE","ashley.j.alford@fakeu.edu"
"24","973428509","Gray","Emma","UG","4","FR","OTH8","A","RE","emma.l.gray@fakeu.edu"
"25","192032281","Wilson","Alexa","UG","4","FR","OTH8","A","RE","alexa.a.wilson@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"52935","199401","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Perry, Katherine V.","Discussion","W","2:10 PM - 3:00 PM","TB2","122"
"","Lecture","TR","6:10 PM - 7:30 PM","TB1","105"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","264883445","Greene","Isaac","UG","4","FR","ABC2","B-","RE","isaac.j.greene@fakeu.edu"
"2","749621297","Walker","Daniel","UG","4","JR","ABC2","B-","RE","daniel.j.walker@fakeu.edu"
"3","344131240","Morrison","John","UG","4","JR","ABC1","D+","RE","john.n.morrison@fakeu.edu"
"4","811855922","Mitchell","Lillian","UG","4","SO","DEF1","B-","RE","lillian.b.mitchell@fakeu.edu"
"5","582357091","Salinas","Emily","UG","4","SO","DEF1","C+","RE","emily.j.salinas@fakeu.edu"
"6","168787847","Thompson","Nicholas","UG","4","SO","DEF2","C","RE","nicholas.s.thompson@fakeu.edu"
"7","578715251","Ramos","Lucas","UG","4","FR","ABC1","D-","RE","lucas.b.ramos@fakeu.edu"
"8","357827138","Jones","Justin","UG","4","FR","ABC1","A","RE","justin.b.jones@fakeu.edu"
"9","469544308","Willis","Alexander","UG","4","FR","ABC1","C","RE","alexander.j.willis@fakeu.edu"
"10","835765716","Barr","Damian","UG","4","FR","DEF2","F","RE","damian.n.barr@fakeu.edu"
"11","632605241","Smith","Brayden","UG","4","FR","ABC1","B","RE","brayden.a.smith@fakeu.edu"
"12","316809227","Gay","Jason","UG","4","FR","DEF2","F","RE","jason.a.gay@fakeu.edu"
"13","428987289","Griffin","Ava","UG","4","FR","DEF2","B-","RE","ava.n.griffin@fakeu.edu"
"14","916716649","Wise","Sophia","UG","4","FR","ABC2","NG","RE","sophia.m.wise@fakeu.edu"
"15","503036551","Baldwin","Alex","UG","4","FR","DEF2","B","RE","alex.m.baldwin@fakeu.edu"
"16","762952428","Ferguson","Jack","UG","4","FR","ABC2","B+","RE","jack.s.ferguson@fakeu.edu"
"17","401410964","Stewart","Zoe","UG","4","FR","DEF2","B-","RE","zoe.j.stewart@fakeu.edu"
"18","351621862","Evans","Jocelyn","UG","4","SO","ABC2","C+","RE","jocelyn.b.evans@fakeu.edu"
"19","210414522","Chase","Aaron","UG","4","FR","ABC1","A-","RE","aaron.h.chase@fakeu.edu"
"20","498475864","Young","Ximena","UG","4","FR","OT16","B+","RE","ximena.a.young@fakeu.edu"
"21","515919733","Erickson","Kevin","UG","4","FR","ABC2","B-","RE","kevin.l.erickson@fakeu.edu"
"22","423065136","Dejesus","Josiah","UG","4","FR","OT20","NG","RE","josiah.b.dejesus@fakeu.edu"
"23","746094990","Day","Jackson","UG","4","FR","OT10","D-","RE","jackson.d.day@fakeu.edu"
"24","176765145","Fisher","Alejandro","GR","4","GM","OT99","A","RE","alejandro.x.fisher@fakeu.edu"
"25","844426696","Murphy","Luke","UG","4","FR","OT64","C+","RE","luke.j.murphy@fakeu.edu"
"26","210026980","Armstrong","Justin","GR","4","0","O158","A-","RE","justin.e.armstrong@fakeu.edu"
"27","497425192","Williams","Audrey","UG","4","SR","OTH8","F","RE","audrey.o.williams@fakeu.edu"
"28","308057441","Arnold","Chloe","UG","4","SR","OT15","B+","RE","chloe.a.arnold@fakeu.edu"
"29","248930393","Walsh","Emily","UG","4","SR","OT21","B","RE","emily.h.walsh@fakeu.edu"
"30","464561876","Lynn","Destiny","UG","4","SR","OT15","B-","RE","destiny.l.lynn@fakeu.edu"
"31","527170687","Stone","Benjamin","UG","0","SR","OT35","A-","RE","benjamin.a.stone@fakeu.edu"
"32","164749733","Lewis","Caleb","UG","4","SR","OT90","C-","RE","caleb.g.lewis@fakeu.edu"
"33","705542302","Watson","Sophia","UG","4","SR","OT19","NG","RE","sophia.a.watson@fakeu.edu"
"34","819779017","Harrell","Violet","UG","4","SR","OT35","A","RE","violet.e.harrell@fakeu.edu"
"35","965931065","Smith","Jayden","UG","4","JR","OTH8","B+","RE","jayden.a.smith@fakeu.edu"
"36","727282731","Holloway","Alejandro","UG","4","JR","OT22","B","RE","alejandro.a.holloway@fakeu.edu"
"37","163785153","Bailey","Brianna","UG","4","JR","OT35","B","RE","brianna.w.bailey@fakeu.edu"
"38","980147348","Mcdaniel","Daniel","UG","4","JR","OTH8","NS","RE","daniel.j.mcdaniel@fakeu.edu"
"39","669267738","Richardson","William","UG","4","JR","OTH3","C+","RE","william.l.richardson@fakeu.edu"
"40","989885020","Carter","Joshua","UG","4","JR","OT59","NG","RE","joshua.a.carter@fakeu.edu"
"41","241370777","Webb","Sophia","UG","4","JR","OTH6","F","RE","sophia.a.webb@fakeu.edu"
"42","779438626","Shields","Gael","UG","4","SO","OT26","B+","RE","gael.n.shields@fakeu.edu"
"43","598030233","Carroll","Jack","UG","4","SO","OT26","B-","RE","jack.g.carroll@fakeu.edu"
"44","745129919","Diaz","Vincent","UG","4","SO","OT54","B","RE","vincent.x.diaz@fakeu.edu"
