"20","572281354","Finch","Kaylee","UG","4","JR","OTH9","B+","RE","kaylee.j.finch@fakeu.edu"
"21","227111209","Bond","William","UG","4","FR","OTH3","B","RE","william.n.bond@fakeu.edu"
"22","108806736","Patel","Miguel","UG","4","SO","OTH9","A","RE","miguel.s.patel@fakeu.edu"
"23","455744678","Cherry","Mason","UG","4","SO","O214","B","RE","mason.s.cherry@fakeu.edu"
"24","717713913","Ross","Valentina","UG","4","SO","OTH6","B+","RE","valentina.h.ross@fakeu.edu"
"25","845616832","Watson","Olivia","UG","4","FR","O119","B","RE","olivia.a.watson@fakeu.edu"
"26","632320654","Roman","Gabriel","UG","4","SO","O174","A","RE","gabriel.j.roman@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"16475","200101","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Logan, Jackson J.","Laboratory","M","9:00 AM - 11:50 AM","MB6","1149"
"","Lecture","MWF","1:10 PM - 2:00 PM","LH5","6"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","977668129","Puckett","John","UG","4","JR","O160","A-","RE","john.n.puckett@fakeu.edu"
"2","414544549","Bailey","Dominic","UG","4","SO","O213","A-","RE","dominic.a.bailey@fakeu.edu"
"3","656686096","Stevenson","Jordan","UG","4","SO","OT16","B","RE","jordan.d.stevenson@fakeu.edu"
"4","226159057","Bell","Henry","UG","4","SO","OT20","C+","RE","henry.i.bell@fakeu.edu"
"5","529621906","Fischer","Sophia","UG","4","SR","O160","F","RE","sophia.m.fischer@fakeu.edu"
"6","492167209","Chandler","Christopher","UG","4","SR","OTH9","A","RE","christopher.e.chandler@fakeu.edu"
"7","659104401","Page","Jack","UG","4","JR","OT48","B","RE","jack.a.page@fakeu.edu"
"8","587502674","Jones","Daniel","UG","4","SO","O174","A","RE","daniel.e.jones@fakeu.edu"
"9","957045491","Stephens","Juan","UG","4","SO","OTH6","C-","RE","juan.s.stephens@fakeu.edu"
"10","540649287","Black","Robert","UG","4","SO","O174","B+","RE","robert.j.black@fakeu.edu"
"11","859522138","Langley","Nicholas","UG","4","SO","OTH8","A","RE","nicholas.v.langley@fakeu.edu"
"12","339804285","Fry","Dominic","UG","4","SO","DEF2","B","RE","dominic.v.fry@fakeu.edu"
"13","413192520","Johnson","Jacob","UG","4","SO","OT40","A","RE","jacob.j.johnson2@fakeu.edu"
"14","267554384","Henry","Adam","UG","4","SO","OTH6","A","RE","adam.m.henry@fakeu.edu"
"15","854516025","Schwartz","Gabriella","UG","4","FR","OT20","A","RE","gabriella.h.schwartz@fakeu.edu"
"16","997485975","Bennett","Maria","UG","4","FR","OTH6","A","RE","maria.i.bennett@fakeu.edu"
"17","687413348","Pruitt","Alexis","UG","4","FR","OT20","A","RE","alexis.j.pruitt@fakeu.edu"
"18","455139159","Kirk","Landon","UG","4","FR","OT14","A-","RE","landon.a.kirk@fakeu.edu"
"19","815009333","Patterson","Joshua","UG","4","FR","OT26","A-","RE","joshua.c.patterson@fakeu.edu"
"20","816420157","Edwards","Madison","UG","4","FR","OT40","A","RE","madison.h.edwards@fakeu.edu"
"21","924454469","Perez","Luis","UG","4","JR","OT20","NG","RE","luis.a.perez@fakeu.edu"
"22","688038273","Robinson","Dominic","UG","4","SR","OT14","B+","RE","dominic.d.robinson@fakeu.edu"
"23","798250103","Nelson","Isabella","UG","4","SO","O126","B+","RE","isabella.k.nelson@fakeu.edu"
"24","865967916","Jordan","Noah","UG","4","JR","O216","B+","RE","noah.j.jordan@fakeu.edu"
"25","278320300","Barnes","Violet","UG","4","SO","OT34","B","RE","violet.v.barnes@fakeu.edu"
"26","666402720","Valencia","Gabriel","UG","4","SO","O174","A","RE","gabriel.l.valencia@fakeu.edu"
"27","963902954","Adkins","Benjamin","UG","4","SO","OT20","A","RE","benjamin.l.adkins@fakeu.edu"
"28","147132199","Ross","Juan","UG","4","FR","OT60","F","RE","juan.g.ross@fakeu.edu"
"29","877197863","Jones","Elizabeth","UG","4","FR","OT35","B","RE","elizabeth.k.jones@fakeu.edu"
"30","821444547","Robinson","Genesis","UG","4","SR","O123","B+","RE","genesis.n.robinson@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"58527","200101","ABC","103","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Logan, Jackson J.","Lecture","MWF","1:10 PM - 2:00 PM","LH5","6"
"","Laboratory","W","5:10 PM - 8:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","264462860","Reed","Damian","UG","4","SO","OT16","A-","RE","damian.s.reed@fakeu.edu"
"2","575342948","Weaver","Avery","UG","4","SR","OT64","A","RE","avery.d.weaver@fakeu.edu"
"3","642804244","Browning","Leah","UG","4","SR","OT48","B+","RE","leah.k.browning@fakeu.edu"
"4","222508702","Coffey","Juan","UG","4","SR","OTH9","NG","RE","juan.e.coffey@fakeu.edu"
"5","523855681","Williams","Andres","UG","4","JR","OT60","A-","RE","andres.h.williams@fakeu.edu"
"6","268029869","Evans","Delilah","UG","4","SO","O216","A","RE","delilah.l.evans@fakeu.edu"
"7","693367317","Harvey","Zoey","UG","4","SO","OT60","B","RE","zoey.h.harvey@fakeu.edu"
"8","389363477","Parker","Olivia","UG","4","SO","OT68","A","RE","olivia.x.parker@fakeu.edu"
"9","283333475","Johnson","Aaron","UG","4","SO","OTH3","A","RE","aaron.c.johnson@fakeu.edu"
"10","134907409","Ford","Camila","UG","4","SO","OT45","B","RE","camila.m.ford@fakeu.edu"
"11","583870683","Bryan","Jackson","UG","4","FR","OTH9","B","RE","jackson.a.bryan@fakeu.edu"
"12","140642321","Brown","Eli","UG","4","FR","OT20","B","RE","eli.j.brown@fakeu.edu"
"13","282639225","Griffin","Liliana","UG","4","FR","O216","A","RE","liliana.l.griffin@fakeu.edu"
"14","957784772","Perry","Andrew","UG","4","FR","O183","A-","RE","andrew.e.perry@fakeu.edu"
"15","352045429","Smith","Bryan","UG","4","SO","OT44","B","RE","bryan.b.smith@fakeu.edu"
"16","171782749","Cruz","Samantha","UG","4","SO","OT28","A","RE","samantha.n.cruz@fakeu.edu"
"17","699118480","Wilson","Aiden","UG","4","JR","O126","B+","RE","aiden.d.wilson@fakeu.edu"
"18","362311388","Carr","Anthony","UG","4","JR","OT51","B+","RE","anthony.a.carr@fakeu.edu"
"19","810646510","Drake","Noah","UG","4","JR","OT48","B+","RE","noah.l.drake@fakeu.edu"
"20","902955930","Hays","Sophie","UG","4","JR","OT28","A-","RE","sophie.a.hays@fakeu.edu"
"21","911862451","Byers","Adam","UG","4","SO","OT26","A","RE","adam.e.byers@fakeu.edu"
"22","467121583","Evans","Elijah","UG","4","SO","OTH6","B+","RE","elijah.m.evans@fakeu.edu"
"23","495204616","Lopez","Dominic","UG","4","SO","OT31","F","RE","dominic.m.lopez@fakeu.edu"
"24","184691080","Davis","Joshua","UG","4","JR","O104","B","RE","joshua.f.davis@fakeu.edu"
"25","663128161","Thompson","Sophia","UG","4","JR","OT44","A","RE","sophia.l.thompson@fakeu.edu"
"26","826727160","Horne","Stella","UG","4","SO","OT20","A","RE","stella.g.horne@fakeu.edu"
"27","617203413","Anderson","Charlotte","UG","4","SO","O214","A","RE","charlotte.v.anderson@fakeu.edu"
"28","389661289","Day","Isabella","UG","4","FR","O108","F","RE","isabella.a.day@fakeu.edu"
"29","183968470","Camacho","Brianna","UG","4","FR","OT21","B","RE","brianna.d.camacho@fakeu.edu"
"30","403846553","Bell","Aaron","UG","4","FR","OT40","B","RE","aaron.j.bell@fakeu.edu"
"31","383224336","Anderson","Tyler","UG","4","FR","OTH6","A","RE","tyler.j.anderson@fakeu.edu"
"32","599416199","Guerra","Alexander","UG","4","SO","OT26","C","RE","alexander.n.guerra@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"80890","200101","ABC","103","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Logan, Jackson J.","Laboratory","R","8:00 AM - 10:50 AM","MB6","1149"
"","Lecture","MWF","1:10 PM - 2:00 PM","LH5","6"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","948252010","Kim","Melody","UG","4","JR","OTH8","B","RE","melody.h.kim@fakeu.edu"
"2","538346442","Hamilton","Ivan","UG","4","SO","O174","A-","RE","ivan.l.hamilton@fakeu.edu"
"3","614504034","Figueroa","Aiden","UG","4","FR","O161","B","RE","aiden.j.figueroa@fakeu.edu"
"4","682831136","Duncan","Joseph","UG","4","FR","OT35","B-","RE","joseph.j.duncan@fakeu.edu"
"5","769981862","Vincent","Ethan","UG","4","SO","OT23","A-","RE","ethan.m.vincent@fakeu.edu"
"6","702690491","Garcia","Olivia","UG","4","SO","O161","A-","RE","olivia.j.garcia@fakeu.edu"
"7","670675120","Wallace","David","UG","4","SO","OTH6","A-","RE","david.z.wallace@fakeu.edu"
"8","929762767","Jordan","Gabriel","UG","4","SO","OT56","B","RE","gabriel.a.jordan@fakeu.edu"
"9","213705600","Gonzalez","Zoey","UG","4","SO","OT28","NG","RE","zoey.a.gonzalez@fakeu.edu"
"10","651159285","Thomas","Sarah","UG","4","FR","O216","A-","RE","sarah.h.thomas@fakeu.edu"
"11","504406402","Haney","Oliver","UG","4","JR","O216","NG","RE","oliver.a.haney@fakeu.edu"
"12","605842917","Thomas","Ivan","UG","4","FR","OT16","F","RE","ivan.s.thomas@fakeu.edu"
"13","769565514","Murray","Hunter","UG","4","FR","OT48","A","RE","hunter.l.murray@fakeu.edu"
"14","249143939","Holmes","Joshua","UG","4","FR","O160","A","RE","joshua.w.holmes@fakeu.edu"
"15","535957746","Rogers","Matthew","UG","4","FR","O180","B","RE","matthew.f.rogers@fakeu.edu"
"16","844945542","Orr","Nathaniel","UG","4","JR","O103","A","RE","nathaniel.g.orr@fakeu.edu"
"17","103911635","Simmons","Eli","UG","4","SO","O161","A","RE","eli.g.simmons@fakeu.edu"
"18","537663624","Mckee","Scarlett","UG","4","FR","O149","B","RE","scarlett.h.mckee@fakeu.edu"
"19","807873252","Frye","Olivia","UG","4","SO","OTH9","A-","RE","olivia.j.frye@fakeu.edu"
"20","833318202","Salazar","Jack","UG","4","SO","OTH6","A","RE","jack.d.salazar@fakeu.edu"
"21","601082294","Young","Alexa","UG","4","FR","OTH3","B-","RE","alexa.s.young@fakeu.edu"
"22","961515090","Klein","Sophia","UG","4","FR","OT60","B","RE","sophia.e.klein@fakeu.edu"
"23","468151071","Contreras","Zoe","UG","4","SO","OT10","A","RE","zoe.j.contreras@fakeu.edu"
"24","388897882","Wilson","Caleb","UG","4","SO","OT21","B","RE","caleb.k.wilson@fakeu.edu"
"25","788851724","Donovan","Isaac","UG","4","JR","OT54","A","RE","isaac.d.donovan@fakeu.edu"
"26","381623931","Scott","Eric","UG","4","FR","OT20","B+","RE","eric.u.scott@fakeu.edu"
"27","571708677","Stone","Owen","UG","4","SO","OT40","B+","RE","owen.k.stone@fakeu.edu"
"28","853520611","Gregory","Jade","UG","4","SO","O174","A","RE","jade.r.gregory@fakeu.edu"
"29","422085407","Hunt","Ayden","UG","4","JR","O174","A","RE","ayden.j.hunt@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"76305","200101","ABC","104","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Reeves, Brayden L.","Discussion","T","8:00 AM - 8:50 AM","LH5","41"
"","Lecture","TR","4:40 PM - 6:00 PM","LH1","94"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","563375081","Jones","Samuel","UG","4","SO","ABC1","B","RE","samuel.e.jones1@fakeu.edu"
"2","615676144","Ramsey","Nicholas","UG","4","SO","OT16","C","RE","nicholas.s.ramsey@fakeu.edu"
"3","277836344","Hendricks","Isaac","UG","4","SO","ABC2","C+","RE","isaac.g.hendricks@fakeu.edu"
"4","993279374","Wilson","Olivia","UG","4","SO","ABC2","B-","RE","olivia.d.wilson@fakeu.edu"
"5","525846387","Reed","Justin","UG","4","JR","O225","B","RE","justin.k.reed@fakeu.edu"
"6","182401051","Dennis","Michelle","UG","4","SO","DEF2","C-","RE","michelle.j.dennis@fakeu.edu"
"7","140826650","Warren","Angel","UG","4","SO","ABC2","A","RE","angel.v.warren@fakeu.edu"
"8","959159119","Floyd","Isaac","UG","4","FR","OT35","F","RE","isaac.m.floyd@fakeu.edu"
"9","653027870","Campbell","Logan","UG","4","SO","OTH9","C-","RE","logan.u.campbell@fakeu.edu"
"10","149612022","Barber","Kimberly","UG","4","JR","OT37","A","RE","kimberly.a.barber@fakeu.edu"
"11","659032153","Guy","Evan","UG","4","SO","DEF2","C","RE","evan.a.guy@fakeu.edu"
"12","786117842","Dale","Damian","UG","4","FR","DEF1","C","RE","damian.j.dale@fakeu.edu"
"13","633312279","Fleming","Maya","UG","4","SR","OTH1","B-","RE","maya.m.fleming@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"42727","200101","ABC","104","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Reeves, Brayden L.","Discussion","W","8:00 AM - 8:50 AM","LH2","20"
"","Lecture","TR","4:40 PM - 6:00 PM","LH1","94"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","688567642","Reeves","Gabriella","UG","4","SO","OT26","B-","RE","gabriella.a.reeves@fakeu.edu"
"2","354811538","Conner","Zachary","UG","4","FR","ABC2","D+","RE","zachary.a.conner@fakeu.edu"
