"8","439687120","Merritt","Ethan","UG","4","SO","OT21","B+","RE","ethan.c.merritt@fakeu.edu"
"9","717975007","Webb","David","UG","4","JR","O216","B-","RE","david.k.webb@fakeu.edu"
"10","293959694","Burris","Sophie","UG","4","JR","O240","A-","RE","sophie.h.burris@fakeu.edu"
"11","697008894","Richardson","Daniel","UG","4","JR","O161","B","RE","daniel.b.richardson@fakeu.edu"
"12","649317953","Perez","Camila","UG","4","FR","OT10","A-","RE","camila.m.perez@fakeu.edu"
"13","845058505","Carroll","Luke","UG","4","FR","ABC1","C-","RE","luke.s.carroll@fakeu.edu"
"14","281981324","Underwood","Maria","UG","4","FR","OT26","A","RE","maria.e.underwood@fakeu.edu"
"15","272427860","Sanchez","Samantha","UG","4","SR","O161","F","RE","samantha.a.sanchez@fakeu.edu"
"16","783656737","Guzman","Christopher","UG","4","SR","OTH7","A","RE","christopher.l.guzman@fakeu.edu"
"17","723607732","Perez","Xavier","UG","4","SO","OT26","A-","RE","xavier.e.perez@fakeu.edu"
"18","495269992","Perry","Mason","UG","4","SO","O232","C","RE","mason.g.perry@fakeu.edu"
"19","802526368","Mcneil","Amy","UG","4","FR","OT39","A-","RE","amy.v.mcneil@fakeu.edu"
"20","820428552","Woodward","Alexis","UG","4","FR","OT20","B+","RE","alexis.k.woodward@fakeu.edu"
"21","777284176","Franco","Josiah","UG","4","SR","O160","B-","RE","josiah.l.franco@fakeu.edu"
"22","734272488","Evans","Benjamin","UG","4","FR","O216","B","RE","benjamin.c.evans@fakeu.edu"
"23","810608824","Gillespie","Benjamin","UG","0","SR","O161","F","RE","benjamin.m.gillespie@fakeu.edu"
"24","390350790","Bridges","Alex","UG","4","JR","O216","B-","RE","alex.d.bridges@fakeu.edu"
"25","438539870","Jackson","Amy","UG","4","FR","O232","A","RE","amy.j.jackson@fakeu.edu"
"26","565645967","Hodges","Noah","UG","4","SO","O237","A","RE","noah.j.hodges@fakeu.edu"
"27","938453357","Roman","Jacob","UG","4","SO","OT60","B+","RE","jacob.k.roman@fakeu.edu"
"28","947556476","James","Ximena","UG","4","FR","O223","B+","RE","ximena.n.james@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"23925","200410","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Miller, Liam M.","Lecture","MWF","9:00 AM - 9:50 AM","LH5","9"
"","Laboratory","F","2:10 PM - 5:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","927613646","Smith","Aiden","UG","4","JR","O216","B-","RE","aiden.s.smith2@fakeu.edu"
"2","942988975","Lawson","Matthew","UG","4","JR","O239","B-","RE","matthew.a.lawson@fakeu.edu"
"3","526558417","Jones","Aubrey","UG","4","FR","OT48","B-","RE","aubrey.l.jones@fakeu.edu"
"4","855201092","Williams","Nathan","UG","4","FR","OT61","B","RE","nathan.j.williams1@fakeu.edu"
"5","637261229","Aguilar","William","UG","4","FR","OT40","A","RE","william.a.aguilar@fakeu.edu"
"6","650517351","Sanders","Hailey","UG","4","FR","OT26","A-","RE","hailey.a.sanders@fakeu.edu"
"7","732564208","Thomas","Mateo","UG","4","FR","O222","F","RE","mateo.a.thomas@fakeu.edu"
"8","351968903","Miller","Caleb","UG","4","FR","O126","A-","RE","caleb.e.miller@fakeu.edu"
"9","456113979","Morgan","Camila","UG","4","JR","O229","C+","RE","camila.n.morgan@fakeu.edu"
"10","637829373","Palmer","Liam","UG","4","JR","O175","B-","RE","liam.m.palmer@fakeu.edu"
"11","237889578","Humphrey","Emma","UG","4","FR","OT95","D+","RE","emma.l.humphrey@fakeu.edu"
"12","979209804","Calhoun","Nathan","UG","4","FR","OT20","A","RE","nathan.t.calhoun@fakeu.edu"
"13","527590762","Quinn","Jade","UG","4","FR","OT20","B","RE","jade.e.quinn@fakeu.edu"
"14","593701501","Hendricks","Nathan","UG","4","SO","OT60","C-","RE","nathan.l.hendricks@fakeu.edu"
"15","518123490","Watts","Noah","UG","4","JR","OT60","C","RE","noah.l.watts@fakeu.edu"
"16","800966572","Richardson","Jason","UG","4","SR","OT88","F","RE","jason.i.richardson@fakeu.edu"
"17","405221300","Duncan","Emma","UG","4","FR","O239","C+","RE","emma.g.duncan@fakeu.edu"
"18","664791499","Wallace","Connor","UG","4","SR","OT51","NS","RE","connor.v.wallace@fakeu.edu"
"19","759733294","Caldwell","Thomas","UG","4","JR","O216","A-","RE","thomas.n.caldwell@fakeu.edu"
"20","639977815","Richardson","Julian","UG","4","JR","O180","A-","RE","julian.e.richardson@fakeu.edu"
"21","559961270","Anderson","Delilah","UG","4","SR","OTH8","B-","RE","delilah.c.anderson@fakeu.edu"
"22","552450630","Gomez","Audrey","UG","4","FR","O181","C+","RE","audrey.g.gomez@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"61831","200410","ABC","103","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Miller, Liam M.","Lecture","MWF","9:00 AM - 9:50 AM","LH5","9"
"","Laboratory","M","11:00 AM - 1:50 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","815690274","Coleman","Sebastian","UG","4","JR","OT21","C","RE","sebastian.b.coleman@fakeu.edu"
"2","710966550","Faulkner","Isaiah","UG","4","JR","OTH6","A-","RE","isaiah.j.faulkner@fakeu.edu"
"3","553012209","Cobb","William","UG","4","SO","O161","A-","RE","william.z.cobb@fakeu.edu"
"4","403364264","Fields","Grace","UG","4","JR","O174","A-","RE","grace.m.fields@fakeu.edu"
"5","207412766","Moore","Ethan","UG","4","JR","OT60","A+","RE","ethan.w.moore@fakeu.edu"
"6","776915586","Castillo","Emma","UG","4","JR","O216","A+","RE","emma.q.castillo@fakeu.edu"
"7","557848441","Potter","Noah","UG","4","SO","O161","C","RE","noah.l.potter@fakeu.edu"
"8","488450434","Brooks","Abigail","UG","4","SO","O216","F","RE","abigail.l.brooks@fakeu.edu"
"9","357141070","Welch","Steven","UG","4","FR","OTH8","A-","RE","steven.w.welch@fakeu.edu"
"10","495719679","Kennedy","Liam","UG","4","FR","OT48","C+","RE","liam.j.kennedy@fakeu.edu"
"11","564693402","Short","Camila","UG","4","FR","OT61","B+","RE","camila.e.short@fakeu.edu"
"12","457716547","Kirk","Michael","UG","4","FR","O240","C","RE","michael.s.kirk@fakeu.edu"
"13","358308622","Lawson","Hailey","UG","4","FR","O216","A-","RE","hailey.d.lawson@fakeu.edu"
"14","637295130","Cunningham","Aaron","UG","4","FR","O216","A+","RE","aaron.m.cunningham@fakeu.edu"
"15","296383571","Wilson","Ella","UG","4","FR","O216","B","RE","ella.j.wilson@fakeu.edu"
"16","680605449","Hoover","Noah","UG","4","FR","OT54","A-","RE","noah.r.hoover@fakeu.edu"
