"13","155785394","Gentry","Lucas","UG","4","FR","OT20","B+","RE","lucas.g.gentry@fakeu.edu"
"14","199887152","Mills","Isaac","UG","4","FR","DEF1","F","RE","isaac.m.mills@fakeu.edu"
"15","131003867","Lopez","Ava","UG","4","SR","OT48","B","RE","ava.j.lopez@fakeu.edu"
"16","402656378","Stewart","Lucas","UG","4","SO","O123","A","RE","lucas.j.stewart@fakeu.edu"
"17","433993272","Lopez","Ethan","UG","4","SO","OT83","C+","RE","ethan.l.lopez@fakeu.edu"
"18","176892622","Clayton","Jayden","UG","4","JR","OTH5","B+","RE","jayden.i.clayton@fakeu.edu"
"19","240378110","Hernandez","Elizabeth","UG","4","FR","OT20","B","RE","elizabeth.k.hernandez@fakeu.edu"
"20","339235896","Fleming","Ximena","UG","4","FR","ABC1","C+","RE","ximena.j.fleming@fakeu.edu"
"21","292166111","Wood","Alexa","UG","4","FR","OT26","A+","RE","alexa.e.wood@fakeu.edu"
"22","670780271","Murray","Jacob","UG","4","SO","OTH3","A","RE","jacob.j.murray@fakeu.edu"
"23","128157184","Wise","Dylan","UG","4","SO","OT20","B","RE","dylan.c.wise@fakeu.edu"
"24","867231738","Kemp","Kaylee","UG","4","JR","OT25","B","RE","kaylee.a.kemp@fakeu.edu"
"25","761649724","Pearson","Genesis","UG","4","SR","OTH5","B+","RE","genesis.l.pearson@fakeu.edu"
"26","664016995","Reynolds","Christopher","UG","4","FR","OT68","B","RE","christopher.k.reynolds@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"49834","199110","ABC","103","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Morris, Evan E.","Laboratory","F","8:00 AM - 10:50 AM","MB6","1149"
"","Lecture","MWF","2:10 PM - 3:00 PM","LH5","49"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","661860543","Garcia","Andrew","UG","4","SR","O131","A","RE","andrew.e.garcia@fakeu.edu"
"2","836985134","Harper","Aubrey","UG","4","JR","OT21","B","RE","aubrey.a.harper@fakeu.edu"
"3","843626104","Jones","Mateo","UG","4","SO","OTH9","A","RE","mateo.a.jones@fakeu.edu"
"4","674140597","Clark","Jayden","UG","4","SO","OT48","A+","RE","jayden.l.clark@fakeu.edu"
"5","564204620","Jones","Oliver","UG","4","JR","OT48","D","RE","oliver.j.jones@fakeu.edu"
"6","231375702","Gordon","Zoey","UG","4","SO","O132","A-","RE","zoey.a.gordon@fakeu.edu"
"7","947746834","Jefferson","Alan","UG","4","JR","OT25","A-","RE","alan.j.jefferson@fakeu.edu"
"8","816634273","Odom","Luis","UG","4","JR","OT25","A","RE","luis.a.odom@fakeu.edu"
"9","302198142","Hayes","Benjamin","UG","4","JR","OT19","A","RE","benjamin.s.hayes@fakeu.edu"
"10","292002499","Williamson","Natalie","UG","4","JR","OT27","B+","RE","natalie.s.williamson@fakeu.edu"
"11","794028429","Edwards","Emma","UG","4","SO","OT29","A","RE","emma.l.edwards@fakeu.edu"
"12","727087432","Long","Ashley","UG","4","JR","OT25","A","RE","ashley.d.long@fakeu.edu"
"13","145529657","Miller","Jonathan","UG","4","JR","OT22","A-","RE","jonathan.h.miller@fakeu.edu"
"14","450166786","Simon","Eli","UG","4","JR","OT25","A-","RE","eli.b.simon@fakeu.edu"
"15","846601686","Mckinney","Aubrey","UG","4","JR","OT22","A","RE","aubrey.s.mckinney@fakeu.edu"
"16","853817098","Caldwell","Alex","UG","4","JR","OT60","B-","RE","alex.s.caldwell@fakeu.edu"
"17","151204191","Newman","Xavier","UG","4","JR","OT25","A-","RE","xavier.j.newman@fakeu.edu"
"18","734614930","Bowers","Ayden","UG","4","SO","OT27","A","RE","ayden.a.bowers@fakeu.edu"
"19","495804901","Jones","Ruby","UG","4","SR","OT31","F","RE","ruby.e.jones@fakeu.edu"
"20","587332130","Davis","Sebastian","UG","4","SO","OT22","C+","RE","sebastian.s.davis@fakeu.edu"
"21","223334912","Knight","Emily","UG","4","FR","OT26","A","RE","emily.a.knight@fakeu.edu"
"22","216542364","Collins","Miguel","UG","4","JR","DEF1","F","RE","miguel.l.collins@fakeu.edu"
"23","688642765","Montgomery","Michael","UG","4","SR","OT51","A+","RE","michael.a.montgomery@fakeu.edu"
"24","764390367","Snyder","Ivan","UG","4","FR","OT64","A","RE","ivan.a.snyder@fakeu.edu"
"25","598462772","Downs","Avery","UG","4","JR","OT33","A","RE","avery.m.downs@fakeu.edu"
"26","729415395","David","Nevaeh","UG","4","SO","OT16","A-","RE","nevaeh.a.david@fakeu.edu"
"27","551360637","Wilson","Nathan","UG","4","JR","OT25","A-","RE","nathan.i.wilson@fakeu.edu"
"28","657248064","Mack","Ethan","UG","4","SR","OT59","A+","RE","ethan.l.mack@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"31099","199110","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Morris, Evan E.","Independent Study","","","",""
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","247412861","Morales","Naomi","UG","4","JR","OT29","A-","RE","naomi.l.morales@fakeu.edu"
"2","188141227","Davis","Noah","UG","4","JR","O133","A-","RE","noah.a.davis@fakeu.edu"
"3","151001882","Miller","Henry","UG","4","SR","OT83","B+","RE","henry.l.miller@fakeu.edu"
"4","796379303","Perry","William","UG","4","SR","OT21","B","RE","william.n.perry@fakeu.edu"
"5","511783733","Morris","James","UG","4","SR","OT69","B","RE","james.g.morris@fakeu.edu"
"6","749366255","Butler","Emily","UG","4","JR","OT36","A","RE","emily.j.butler@fakeu.edu"
"7","127661556","Buckley","Adam","UG","4","JR","OTH3","A-","RE","adam.l.buckley@fakeu.edu"
"8","494748968","Rhodes","Evan","UG","4","SR","OT25","B","RE","evan.e.rhodes@fakeu.edu"
"9","203254130","Lee","Ashley","UG","4","SR","O123","B+","RE","ashley.a.lee@fakeu.edu"
"10","512102678","Young","Jack","UG","4","JR","OT21","A-","RE","jack.e.young@fakeu.edu"
"11","124382114","Allen","Christopher","UG","4","JR","OT21","A+","RE","christopher.h.allen@fakeu.edu"
"12","174352197","Green","Nathan","UG","4","SR","OT38","A","RE","nathan.e.green@fakeu.edu"
"13","434792112","Arnold","Michelle","UG","4","JR","OT27","B","RE","michelle.s.arnold@fakeu.edu"
"14","727758447","Fields","Anthony","UG","4","SR","OT48","A+","RE","anthony.o.fields@fakeu.edu"
"15","434039680","Jimenez","James","UG","4","JR","OT57","A-","RE","james.a.jimenez@fakeu.edu"
"16","606278927","Jenkins","Nicole","UG","4","JR","O134","A-","RE","nicole.a.jenkins@fakeu.edu"
"17","936862127","Scott","Joseph","UG","4","SO","OTH3","B-","RE","joseph.j.scott@fakeu.edu"
"18","380041441","Padilla","Jack","UG","4","SR","O131","A+","RE","jack.i.padilla@fakeu.edu"
"19","638357763","Peters","Brooklyn","UG","4","JR","OT63","A+","RE","brooklyn.e.peters@fakeu.edu"
"20","902973094","Scott","Jorge","UG","4","SO","OT30","A-","RE","jorge.c.scott@fakeu.edu"
"21","115748896","Rodriguez","Nevaeh","UG","4","JR","OT38","B+","RE","nevaeh.d.rodriguez@fakeu.edu"
"22","531610400","Morgan","Carlos","UG","4","JR","OT55","NS","RE","carlos.i.morgan@fakeu.edu"
"23","275183526","Wilson","Arianna","UG","4","SR","OTH6","NS","RE","arianna.v.wilson@fakeu.edu"
"24","823205239","Hawkins","Ashley","UG","4","SO","OT20","NS","RE","ashley.c.hawkins@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"95181","199110","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Hines, Mason A.","Discussion","M","5:10 PM - 6:00 PM","MB5","1320"
"","Lecture","TR","6:10 PM - 7:30 PM","LH5","6"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","491163731","Griffith","Leonardo","UG","4","SR","OT62","C","RE","leonardo.i.griffith@fakeu.edu"
"2","986733673","Santos","Elizabeth","UG","4","JR","DEF1","NS","RE","elizabeth.h.santos@fakeu.edu"
"3","389103934","Jones","Jennifer","UG","4","SR","OT44","F","RE","jennifer.a.jones@fakeu.edu"
"4","293829518","Nichols","William","UG","4","SO","OT16","B+","RE","william.j.nichols@fakeu.edu"
"5","871228968","Simmons","Robert","UG","4","SO","OT27","C","RE","robert.s.simmons@fakeu.edu"
"6","254440192","Jones","Isabella","UG","4","SO","OT35","B+","RE","isabella.c.jones@fakeu.edu"
"7","550383925","Ayers","Genesis","UG","4","SO","OT20","F","RE","genesis.n.ayers@fakeu.edu"
"8","982797115","Pugh","Justin","UG","4","SO","OTH4","B-","RE","justin.i.pugh@fakeu.edu"
"9","208143501","Brown","Matthew","UG","4","SO","OT11","B+","RE","matthew.h.brown@fakeu.edu"
"10","777544093","Thompson","Carlos","UG","4","FR","OT26","C-","RE","carlos.j.thompson@fakeu.edu"
"11","409608428","Leach","Natalia","UG","4","FR","ABC1","C","RE","natalia.l.leach@fakeu.edu"
"12","986716440","Mccarthy","Alejandro","UG","4","JR","DEF1","A","RE","alejandro.a.mccarthy@fakeu.edu"
"13","262233132","Hansen","Khloe","UG","4","JR","DEF1","A","RE","khloe.a.hansen@fakeu.edu"
"14","837254589","Marks","Angel","UG","4","JR","DEF1","C","RE","angel.h.marks@fakeu.edu"
"15","906983442","Jennings","Nicholas","UG","4","FR","ABC2","A","RE","nicholas.z.jennings@fakeu.edu"
"16","975954059","Palmer","Andrew","UG","4","FR","DEF1","B","RE","andrew.j.palmer@fakeu.edu"
"17","367751830","Washington","Melanie","UG","4","FR","ABC2","A-","RE","melanie.d.washington@fakeu.edu"
"18","596901787","Hatfield","Samantha","UG","4","FR","DEF2","B-","RE","samantha.n.hatfield@fakeu.edu"
"19","602083806","Brown","Caleb","UG","4","FR","DEF1","A","RE","caleb.a.brown@fakeu.edu"
"20","734403053","Palmer","Sofia","UG","4","FR","DEF1","C","RE","sofia.c.palmer@fakeu.edu"
"21","564286450","Lynch","Harper","UG","4","FR","DEF1","B","RE","harper.a.lynch@fakeu.edu"
"22","531106773","Brown","Brayden","UG","4","FR","DEF1","B","RE","brayden.o.brown@fakeu.edu"
"23","183534385","Stanton","Jordan","UG","4","FR","ABC2","D","RE","jordan.d.stanton@fakeu.edu"
"24","125861567","Mcneil","Jayden","UG","4","FR","ABC2","C","RE","jayden.i.mcneil@fakeu.edu"
"25","583490519","Brewer","Jocelyn","UG","4","FR","ABC2","A","RE","jocelyn.e.brewer@fakeu.edu"
"26","211314053","Reid","Bryan","UG","4","FR","ABC2","A-","RE","bryan.h.reid@fakeu.edu"
"27","794272830","Johnson","Chloe","UG","4","FR","DEF2","B+","RE","chloe.k.johnson@fakeu.edu"
"28","456996274","Reed","Ayden","UG","4","FR","DEF2","C+","RE","ayden.l.reed@fakeu.edu"
"29","681321242","Oliver","Michael","UG","4","FR","ABC1","B","RE","michael.i.oliver@fakeu.edu"
"30","468139771","Young","Giselle","UG","4","FR","ABC1","A+","RE","giselle.v.young@fakeu.edu"
"31","489563855","Thomas","Anthony","UG","4","FR","ABC1","B-","RE","anthony.g.thomas@fakeu.edu"
"32","311757904","Johnson","Emily","UG","4","FR","ABC2","A","RE","emily.m.johnson@fakeu.edu"
"33","731642741","Oliver","David","UG","4","FR","OT16","D","RE","david.j.oliver@fakeu.edu"
"34","865820768","Smith","Melanie","UG","4","FR","ABC1","NS","RE","melanie.g.smith@fakeu.edu"
"35","133684831","Miller","Gavin","UG","4","JR","OT39","A-","RE","gavin.j.miller@fakeu.edu"
"36","570452794","Potter","Mia","UG","4","JR","OT44","A","RE","mia.a.potter@fakeu.edu"
"37","361215467","Robinson","Tyler","UG","4","FR","DEF1","B+","RE","tyler.g.robinson@fakeu.edu"
"38","122089132","Sosa","Justin","UG","4","FR","DEF1","C-","RE","justin.r.sosa@fakeu.edu"
"39","527076758","Cantu","Christian","UG","4","FR","ABC2","B","RE","christian.n.cantu@fakeu.edu"
"40","770144876","Buckley","Andrew","UG","4","JR","O126","F","RE","andrew.d.buckley@fakeu.edu"
"41","886634278","Cooley","Alexandra","UG","4","JR","OT34","C+","RE","alexandra.a.cooley@fakeu.edu"
"42","646531860","Shaw","Maria","UG","4","SO","ABC1","A","RE","maria.i.shaw@fakeu.edu"
"43","796342934","Solomon","Anthony","UG","4","FR","DEF2","D","RE","anthony.l.solomon@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"24575","199110","ABC","105","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Hines, Mason A.","Discussion","W","5:10 PM - 6:00 PM","LH2","22"
"","Lecture","TR","6:10 PM - 7:30 PM","LH5","6"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","951879553","Fletcher","Daniel","UG","4","SO","OT42","A","RE","daniel.y.fletcher@fakeu.edu"
"2","513490554","Hernandez","Isabella","UG","4","SR","OTH6","B","RE","isabella.b.hernandez@fakeu.edu"
"3","465706137","Smith","Damian","UG","4","JR","OT42","B-","RE","damian.j.smith@fakeu.edu"
"4","394283433","Garcia","Giovanni","UG","4","SO","OT45","B+","RE","giovanni.j.garcia@fakeu.edu"
"5","929257278","Hall","Ethan","UG","4","SO","OT16","C","RE","ethan.n.hall@fakeu.edu"
"6","835941750","Neal","Isaac","UG","4","SO","OT35","C+","RE","isaac.v.neal@fakeu.edu"
"7","322097688","Green","Levi","UG","4","SO","DEF1","B","RE","levi.j.green@fakeu.edu"
"8","392285411","Edwards","Thomas","UG","4","SO","OT42","B","RE","thomas.a.edwards@fakeu.edu"
"9","351011009","Sullivan","Elijah","UG","4","FR","DEF1","C+","RE","elijah.i.sullivan@fakeu.edu"
"10","449915148","Miller","Owen","UG","4","JR","DEF2","B","RE","owen.d.miller@fakeu.edu"
"11","390995302","Mejia","Andrew","UG","4","JR","DEF1","NS","RE","andrew.d.mejia@fakeu.edu"
"12","363417104","Hayden","Ella","UG","4","FR","DEF1","B+","RE","ella.n.hayden@fakeu.edu"
"13","537020248","Edwards","Scarlett","UG","4","FR","DEF2","A-","RE","scarlett.a.edwards@fakeu.edu"
"14","682781783","Flores","Luis","UG","4","FR","DEF1","F","RE","luis.a.flores@fakeu.edu"
"15","643722687","Finley","Adrian","UG","4","FR","ABC2","A","RE","adrian.g.finley@fakeu.edu"
"16","371336064","Tucker","Jacob","UG","4","FR","DEF1","A+","RE","jacob.k.tucker@fakeu.edu"
"17","716418835","Jones","Nathan","UG","4","FR","DEF2","A","RE","nathan.a.jones@fakeu.edu"
"18","829125337","Flores","Andrew","UG","4","FR","DEF1","C","RE","andrew.b.flores@fakeu.edu"
"19","563161769","Jimenez","Diego","UG","4","FR","ABC2","B+","RE","diego.m.jimenez@fakeu.edu"
"20","667447874","Baker","Layla","UG","4","FR","DEF1","A","RE","layla.k.baker@fakeu.edu"
"21","877634594","Murray","Destiny","UG","4","FR","DEF1","D","RE","destiny.j.murray@fakeu.edu"
"22","943318229","Sexton","Aubrey","UG","4","FR","OTH4","A-","RE","aubrey.n.sexton@fakeu.edu"
"23","635216450","Howard","Anthony","UG","4","FR","ABC2","C-","RE","anthony.j.howard@fakeu.edu"
"24","490557744","Gonzalez","Brandon","UG","4","FR","ABC2","D","RE","brandon.b.gonzalez@fakeu.edu"
"25","225666387","Harrison","David","UG","4","FR","ABC2","A","RE","david.j.harrison@fakeu.edu"
"26","485712416","Baker","Kimberly","UG","4","FR","ABC2","B+","RE","kimberly.c.baker@fakeu.edu"
"27","391535904","Nelson","Nicole","UG","4","FR","ABC2","A","RE","nicole.l.nelson@fakeu.edu"
"28","941314119","Clark","Luis","UG","4","FR","DEF1","B-","RE","luis.e.clark@fakeu.edu"
"29","628756300","Jones","Isabella","UG","4","FR","ABC1","A","RE","isabella.a.jones@fakeu.edu"
"30","201206677","Fox","Allison","UG","4","FR","ABC1","A","RE","allison.a.fox@fakeu.edu"
"31","244980899","Wood","Aiden","UG","4","FR","ABC1","B","RE","aiden.l.wood@fakeu.edu"
"32","897843580","Washington","Carlos","UG","4","FR","ABC1","A","RE","carlos.a.washington@fakeu.edu"
"33","187227851","Baker","Justin","UG","4","FR","ABC1","F","RE","justin.n.baker@fakeu.edu"
"34","476620574","Avila","Ethan","UG","4","SO","OT30","F","RE","ethan.v.avila@fakeu.edu"
"35","610206033","Smith","Matthew","UG","4","JR","OT25","A","RE","matthew.j.smith@fakeu.edu"
"36","903232736","Rodriguez","Ian","UG","4","SO","OTH8","C","RE","ian.a.rodriguez@fakeu.edu"
"37","595177585","Hunter","Brandon","UG","4","SO","OTH3","B-","RE","brandon.e.hunter@fakeu.edu"
"38","189793862","Parker","Alexander","UG","4","FR","DEF2","A+","RE","alexander.m.parker@fakeu.edu"
"39","788191691","Johnson","Abigail","UG","4","FR","OT64","B+","RE","abigail.a.johnson@fakeu.edu"
"40","370145634","Rice","Brayden","UG","4","FR","DEF1","A","RE","brayden.p.rice@fakeu.edu"
"41","381426261","Moore","Oliver","UG","4","SO","OT40","C+","RE","oliver.n.moore@fakeu.edu"
"42","590209447","Brewer","Riley","UG","4","FR","ABC1","A-","RE","riley.n.brewer@fakeu.edu"
"43","658299277","Robinson","Violet","UG","4","SO","O114","A-","RE","violet.o.robinson@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"39969","199110","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Hines, Mason A.","Discussion","T","3:10 PM - 4:00 PM","LH2","18"
"","Lecture","TR","4:40 PM - 6:00 PM","LH5","6"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","284033235","Sanchez","Liam","UG","4","SO","O135","C","RE","liam.d.sanchez@fakeu.edu"
"2","290417641","Brown","Amy","UG","4","SR","OT64","A+","RE","amy.x.brown@fakeu.edu"
"3","365710891","Hebert","Brooklyn","UG","4","FR","OT26","B+","RE","brooklyn.g.hebert@fakeu.edu"
"4","467178059","Johns","Addison","UG","4","SR","OT21","A","RE","addison.j.johns@fakeu.edu"
"5","435909031","Thompson","Angel","UG","4","JR","OT35","A","RE","angel.a.thompson@fakeu.edu"
"6","947126795","Pearson","Camila","UG","4","SR","OT35","B","RE","camila.q.pearson@fakeu.edu"
"7","495313539","Boyer","Savannah","UG","4","JR","OT35","C","RE","savannah.k.boyer@fakeu.edu"
"8","414189335","Rodriguez","Benjamin","UG","4","JR","OT59","B+","RE","benjamin.a.rodriguez@fakeu.edu"
"9","516178843","Banks","Samantha","UG","4","SO","OT15","C+","RE","samantha.m.banks@fakeu.edu"
"10","539486797","Smith","William","UG","4","JR","OT26","B-","RE","william.k.smith@fakeu.edu"
"11","191218340","Christian","Jesus","UG","4","SO","ABC2","A","RE","jesus.i.christian@fakeu.edu"
