"11","921755061","Edwards","Anthony","UG","4","FR","OT26","A","RE","anthony.s.edwards@fakeu.edu"
"12","231013970","Moss","Alexander","UG","4","FR","O216","B","RE","alexander.j.moss@fakeu.edu"
"13","455999872","Martin","Isabella","UG","4","FR","O104","D","RE","isabella.j.martin@fakeu.edu"
"14","198721503","Johnson","William","GR","4","GM","DEFG","A","RE","william.k.johnson@fakeu.edu"
"15","462102009","Mullins","Scarlett","UG","4","FR","O237","A-","RE","scarlett.j.mullins@fakeu.edu"
"16","543057091","Douglas","Zoe","UG","4","FR","DEF1","A-","RE","zoe.d.douglas@fakeu.edu"
"17","643050893","Beach","Julian","UG","4","FR","ABC2","B","RE","julian.r.beach@fakeu.edu"
"18","559632088","Johnson","Ava","UG","4","FR","DEF2","A","RE","ava.r.johnson@fakeu.edu"
"19","305498914","Robinson","Samantha","UG","4","FR","DEF2","B-","RE","samantha.z.robinson@fakeu.edu"
"20","925528649","Dillon","Evelyn","UG","4","FR","OT64","C+","RE","evelyn.d.dillon@fakeu.edu"
"21","913021448","Roberts","Genesis","UG","4","FR","ABC2","A-","RE","genesis.a.roberts@fakeu.edu"
"22","466184040","Buchanan","Jeremiah","UG","4","FR","DEF2","C+","RE","jeremiah.h.buchanan@fakeu.edu"
"23","583198047","Savage","Angel","UG","4","FR","ABC1","B","RE","angel.m.savage@fakeu.edu"
"24","930781805","Rollins","Matthew","UG","4","SR","OT13","B","RE","matthew.j.rollins@fakeu.edu"
"25","464640454","Benton","Isaiah","GR","4","GM","O155","B","RE","isaiah.k.benton@fakeu.edu"
"26","918799629","Henry","Hannah","UG","4","JR","O239","B-","RE","hannah.b.henry@fakeu.edu"
"27","966394294","Stewart","Sophia","UG","4","FR","DEF2","D","RE","sophia.g.stewart@fakeu.edu"
"28","222679829","Long","Henry","UG","4","FR","ABC1","B","RE","henry.g.long@fakeu.edu"
"29","246975861","Evans","Alan","UG","4","FR","DEF2","F","RE","alan.a.evans@fakeu.edu"
"30","421435923","Gould","Lucas","UG","4","FR","DEF2","A-","RE","lucas.o.gould@fakeu.edu"
"31","405094012","Robinson","Ivan","UG","4","FR","DEF1","B","RE","ivan.e.robinson1@fakeu.edu"
"32","290684901","Brooks","Aaron","UG","4","FR","DEF1","A","RE","aaron.l.brooks@fakeu.edu"
"33","899772064","Washington","Elizabeth","UG","4","FR","ABC2","B+","RE","elizabeth.v.washington@fakeu.edu"
"34","479350788","Horn","Mia","UG","4","FR","ABC2","B+","RE","mia.b.horn@fakeu.edu"
"35","371564778","Washington","Nathan","UG","4","FR","OT26","A","RE","nathan.l.washington@fakeu.edu"
"36","693447317","Madden","Zoey","UG","4","JR","O224","A-","RE","zoey.m.madden@fakeu.edu"
"37","185618803","Fischer","Jasmine","UG","4","FR","OT88","C","RE","jasmine.j.fischer@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"34391","200710","ABC","101","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Fisher, Caleb K.","Lecture","MWF","1:10 PM - 2:00 PM","MB5","1332"
"","Discussion","F","4:10 PM - 5:00 PM","TB2","116"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","975908232","Wood","Aaron","UG","4","SO","OT16","B","RE","aaron.a.wood@fakeu.edu"
"2","172106811","Scott","Mia","UG","4","SO","O243","B","RE","mia.e.scott@fakeu.edu"
"3","405104893","Galloway","Anthony","UG","4","SO","OT21","B-","RE","anthony.q.galloway@fakeu.edu"
"4","467881260","Meyers","Sophia","UG","4","SO","OT62","B","RE","sophia.a.meyers@fakeu.edu"
"5","722651463","Williams","Olivia","UG","4","FR","ABC1","B","RE","olivia.j.williams@fakeu.edu"
"6","249437931","Trevino","Sophia","UG","4","FR","ABC1","B","RE","sophia.l.trevino@fakeu.edu"
"7","780372504","Joseph","Michael","UG","4","FR","ABC1","Y","RE","michael.a.joseph@fakeu.edu"
"8","125793696","Ward","Oliver","UG","4","SO","OT35","A","RE","oliver.o.ward@fakeu.edu"
"9","444990709","Lewis","Riley","UG","4","FR","OT35","A","RE","riley.l.lewis@fakeu.edu"
"10","567015805","Barlow","Mia","UG","4","FR","OT26","A-","RE","mia.q.barlow@fakeu.edu"
"11","276805565","Osborn","Justin","UG","4","FR","DEF1","B","RE","justin.l.osborn@fakeu.edu"
"12","525230338","Lee","Jose","UG","4","FR","DEF1","B","RE","jose.a.lee@fakeu.edu"
"13","956860544","Sanders","Ethan","UG","4","FR","DEF2","B+","RE","ethan.j.sanders@fakeu.edu"
"14","742103493","Nicholson","James","UG","4","FR","DEF1","B","RE","james.j.nicholson@fakeu.edu"
"15","930539072","Garcia","Jackson","UG","4","FR","ABC2","B","RE","jackson.g.garcia@fakeu.edu"
"16","126844553","Jordan","Samuel","UG","4","FR","ABC2","C-","RE","samuel.j.jordan@fakeu.edu"
"17","934000872","Henderson","Jacob","UG","4","FR","DEF1","B","RE","jacob.l.henderson@fakeu.edu"
"18","900580004","Fisher","Caleb","UG","4","FR","DEF1","A","RE","caleb.w.fisher@fakeu.edu"
"19","977977197","Jones","Aubrey","UG","4","FR","ABC2","Y","RE","aubrey.d.jones1@fakeu.edu"
"20","885087368","Foster","Riley","UG","4","FR","OT62","A","RE","riley.s.foster@fakeu.edu"
"21","392390415","Thomas","Jorge","UG","4","FR","ABC2","A-","RE","jorge.c.thomas@fakeu.edu"
"22","288442650","Kidd","Aaliyah","UG","4","FR","OT93","B+","RE","aaliyah.a.kidd@fakeu.edu"
"23","837308640","Smith","Jesus","UG","4","FR","DEF1","B-","RE","jesus.m.smith@fakeu.edu"
"24","918494768","Black","Bryan","UG","4","FR","DEF2","A+","RE","bryan.b.black@fakeu.edu"
"25","744288346","Wilson","Christian","UG","4","SO","DEF1","B+","RE","christian.b.wilson@fakeu.edu"
"26","750015789","Moore","Evelyn","UG","4","FR","ABC2","D","RE","evelyn.e.moore@fakeu.edu"
"27","908996916","Riggs","Jonathan","UG","4","FR","DEF1","B","RE","jonathan.i.riggs@fakeu.edu"
"28","641228128","Jones","Sofia","UG","4","SO","DEF1","A","RE","sofia.a.jones2@fakeu.edu"
"29","193636799","Thomas","Julia","UG","4","SO","OT62","B","RE","julia.c.thomas@fakeu.edu"
"30","104602072","Molina","Gabriella","UG","4","FR","ABC2","C","RE","gabriella.g.molina@fakeu.edu"
"31","878559727","Robles","Faith","UG","4","FR","ABC1","D","RE","faith.a.robles@fakeu.edu"
"32","379850742","Watkins","Valentina","UG","4","FR","ABC2","B","RE","valentina.v.watkins@fakeu.edu"
"33","850642491","Bell","Alexa","UG","4","FR","ABC2","A","RE","alexa.j.bell@fakeu.edu"
"34","941223419","Kelly","Nicholas","UG","4","FR","DEF1","A","RE","nicholas.r.kelly@fakeu.edu"
"35","725027192","Davis","Melanie","UG","4","FR","OTH6","A-","RE","melanie.g.davis@fakeu.edu"
"36","357729131","Larson","Alejandro","UG","4","FR","DEF1","Y","RE","alejandro.a.larson@fakeu.edu"
"37","911887481","Ferguson","Emily","UG","4","SO","O160","A","RE","emily.n.ferguson@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"32875","200710","ABC","101","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Fisher, Caleb K.","Discussion","R","8:00 AM - 8:50 AM","TB2","116"
"","Lecture","MWF","1:10 PM - 2:00 PM","MB5","1332"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","451198305","Brown","Brianna","UG","4","SO","OT20","A-","RE","brianna.c.brown@fakeu.edu"
"2","793741486","Cortez","Damian","UG","4","FR","DEF1","B+","RE","damian.l.cortez@fakeu.edu"
"3","732503589","Kelly","Caleb","UG","4","FR","DEF2","C-","RE","caleb.j.kelly@fakeu.edu"
"4","170153256","Dean","David","UG","4","FR","DEF1","A","RE","david.k.dean@fakeu.edu"
"5","950608669","Adams","Mia","UG","4","FR","ABC2","B","RE","mia.s.adams@fakeu.edu"
"6","673652634","Woodward","Naomi","UG","4","FR","DEF1","F","RE","naomi.a.woodward@fakeu.edu"
"7","157115539","Phillips","Luis","UG","4","FR","DEF2","B-","RE","luis.b.phillips@fakeu.edu"
"8","157231308","Lewis","Joshua","UG","4","SO","DEF1","B-","RE","joshua.c.lewis@fakeu.edu"
"9","476338046","Lopez","Gabriella","UG","4","FR","DEF1","A","RE","gabriella.a.lopez@fakeu.edu"
"10","122732680","Smith","Jayden","UG","4","FR","DEF2","A","RE","jayden.j.smith3@fakeu.edu"
"11","478602983","Burke","Nevaeh","UG","4","FR","DEF1","B","RE","nevaeh.g.burke@fakeu.edu"
"12","213109639","Stanley","Daniel","UG","4","FR","ABC2","A","RE","daniel.l.stanley@fakeu.edu"
"13","375634709","Green","Chloe","UG","4","SO","DEF1","A+","RE","chloe.h.green@fakeu.edu"
"14","271430398","Frost","Natalia","UG","4","FR","DEF2","B-","RE","natalia.b.frost@fakeu.edu"
"15","472779872","Young","Riley","UG","4","FR","DEF2","B+","RE","riley.h.young1@fakeu.edu"
"16","293084907","Thompson","William","UG","4","FR","DEF1","B+","RE","william.k.thompson@fakeu.edu"
"17","678483030","Romero","Angel","UG","4","FR","ABC2","A","RE","angel.a.romero@fakeu.edu"
"18","317736853","Alvarado","Ava","UG","4","FR","ABC2","A-","RE","ava.i.alvarado@fakeu.edu"
"19","920956632","Hatfield","Isabel","UG","4","FR","DEF1","B+","RE","isabel.n.hatfield@fakeu.edu"
"20","516755377","West","Isabella","UG","4","FR","DEF2","B","RE","isabella.j.west@fakeu.edu"
"21","662440090","Hernandez","Caleb","UG","4","FR","ABC2","A-","RE","caleb.e.hernandez@fakeu.edu"
"22","482952617","Schneider","Ariana","UG","4","FR","DEF1","A","RE","ariana.a.schneider@fakeu.edu"
"23","567265456","Anderson","Carlos","UG","4","FR","DEF1","B","RE","carlos.a.anderson1@fakeu.edu"
"24","517640489","Allen","Jason","UG","4","SO","O224","A-","RE","jason.j.allen@fakeu.edu"
"25","650135383","Gentry","Dominic","UG","4","FR","DEF1","B-","RE","dominic.a.gentry@fakeu.edu"
"26","240641234","Pierce","Evan","UG","4","FR","DEF1","B","RE","evan.a.pierce@fakeu.edu"
"27","702204655","Ramirez","Aaron","UG","4","FR","ABC2","A","RE","aaron.a.ramirez@fakeu.edu"
"28","116301888","Livingston","John","UG","4","FR","DEF2","B-","RE","john.g.livingston@fakeu.edu"
"29","838847549","Rodriguez","Alejandro","UG","4","FR","ABC2","Y","RE","alejandro.s.rodriguez@fakeu.edu"
"30","969154074","Wallace","Bella","UG","4","FR","DEF1","A-","RE","bella.r.wallace@fakeu.edu"
"31","963492364","Williams","Tyler","UG","4","FR","O237","Y","RE","tyler.b.williams@fakeu.edu"
"32","852042595","Love","Elizabeth","UG","4","FR","ABC2","B-","RE","elizabeth.a.love@fakeu.edu"
"33","440125597","Sheppard","Noah","UG","4","FR","ABC2","C+","RE","noah.h.sheppard@fakeu.edu"
"34","995381916","Rodriguez","Tyler","UG","4","FR","DEF2","A-","RE","tyler.y.rodriguez@fakeu.edu"
"35","712610599","King","Jose","UG","4","FR","ABC2","A-","RE","jose.b.king@fakeu.edu"
"36","734026040","Tucker","Miguel","UG","4","FR","DEF2","A","RE","miguel.a.tucker@fakeu.edu"
"37","652099583","Smith","Wyatt","UG","4","FR","ABC2","A-","RE","wyatt.m.smith@fakeu.edu"
"38","203777818","Smith","Jose","UG","4","JR","O160","D","RE","jose.j.smith@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"77837","200710","ABC","101","5","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Fisher, Caleb K.","Discussion","F","9:00 AM - 9:50 AM","LH5","26"
"","Lecture","MWF","1:10 PM - 2:00 PM","MB5","1332"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","265264874","Hanson","Bella","UG","4","SR","O238","B","RE","bella.o.hanson@fakeu.edu"
"2","842587622","Hughes","Scarlett","UG","4","SO","OT21","C-","RE","scarlett.e.hughes@fakeu.edu"
"3","152056279","Kramer","Samantha","UG","4","FR","OT54","B","RE","samantha.b.kramer@fakeu.edu"
"4","364507955","Lawson","Charlotte","UG","4","JR","OTH8","B","RE","charlotte.j.lawson@fakeu.edu"
"5","865116075","Cortez","Arianna","UG","4","FR","ABC2","A","RE","arianna.j.cortez@fakeu.edu"
"6","533563863","Smith","Mason","UG","4","FR","DEF2","C","RE","mason.j.smith1@fakeu.edu"
"7","281912657","King","Isaiah","UG","4","FR","DEF2","D","RE","isaiah.l.king@fakeu.edu"
"8","332401668","Freeman","Jordan","UG","4","FR","ABC2","B+","RE","jordan.b.freeman@fakeu.edu"
"9","316671569","Blair","Jayden","UG","4","FR","DEF2","B+","RE","jayden.j.blair@fakeu.edu"
"10","695743343","Murphy","Matthew","UG","4","FR","OTH7","B+","RE","matthew.j.murphy@fakeu.edu"
"11","951794553","Johnson","Adam","UG","4","FR","DEF2","A","RE","adam.k.johnson1@fakeu.edu"
"12","322343864","Franklin","Samantha","UG","4","FR","ABC2","D","RE","samantha.r.franklin@fakeu.edu"
"13","812947913","Cohen","Nicholas","UG","4","FR","DEF2","B","RE","nicholas.b.cohen@fakeu.edu"
"14","941818056","Wynn","Thomas","UG","4","SO","OT62","B","RE","thomas.a.wynn@fakeu.edu"
"15","482162803","Potts","Isabella","UG","4","FR","DEF2","A","RE","isabella.s.potts@fakeu.edu"
"16","700199160","Smith","Eli","UG","4","FR","O254","B","RE","eli.b.smith@fakeu.edu"
"17","656622954","Murphy","Grace","UG","4","FR","DEF2","A","RE","grace.e.murphy@fakeu.edu"
"18","112162278","Patterson","Hunter","UG","4","FR","DEF1","F","RE","hunter.a.patterson@fakeu.edu"
"19","504633630","Cotton","Aaron","UG","4","FR","ABC2","C+","RE","aaron.j.cotton@fakeu.edu"
"20","260618060","Murphy","Isaac","UG","4","FR","DEF2","B","RE","isaac.j.murphy@fakeu.edu"
"21","441403672","Harris","Angel","UG","4","FR","ABC2","C+","RE","angel.l.harris@fakeu.edu"
"22","329617247","Gilbert","Nicholas","UG","4","SO","DEF1","B+","RE","nicholas.a.gilbert@fakeu.edu"
"23","804145484","Cook","Jacob","UG","4","FR","DEF2","A","RE","jacob.d.cook@fakeu.edu"
"24","264760277","Carlson","Mia","UG","4","FR","DEF2","C+","RE","mia.c.carlson@fakeu.edu"
"25","606201038","Franco","Hailey","UG","4","FR","DEF2","B-","RE","hailey.r.franco@fakeu.edu"
"26","854756176","Moss","Anthony","UG","4","FR","ABC2","C+","RE","anthony.c.moss@fakeu.edu"
"27","291648837","Smith","James","UG","4","SO","DEF1","C","RE","james.l.smith@fakeu.edu"
"28","824276515","Kramer","Mia","UG","4","FR","DEF1","B","RE","mia.a.kramer@fakeu.edu"
"29","199833530","Smith","Sebastian","UG","4","FR","ABC2","B","RE","sebastian.j.smith@fakeu.edu"
"30","378556050","Smith","Oliver","UG","4","FR","DEF2","A","RE","oliver.m.smith@fakeu.edu"
"31","473407893","Cochran","Benjamin","UG","4","FR","DEF2","B","RE","benjamin.e.cochran@fakeu.edu"
"32","810736327","Hopper","Jocelyn","UG","4","FR","DEF2","B","RE","jocelyn.j.hopper@fakeu.edu"
"33","541106624","Coleman","Sebastian","UG","4","SO","OT26","B-","RE","sebastian.i.coleman@fakeu.edu"
"34","629480587","Carpenter","Sophia","ND","4","ND","O253","A+","RE","sophia.j.carpenter@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"44534","200710","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Cobb, Sophie A.","Lecture","MWF","10:00 AM - 10:50 AM","LH4","51"
"","Laboratory","M","12:10 PM - 3:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","899120503","Day","Landon","UG","4","FR","OT54","B","RE","landon.a.day@fakeu.edu"
"2","581643520","Flores","Katherine","UG","4","SR","O126","B+","RE","katherine.a.flores@fakeu.edu"
"3","821662818","Mitchell","Lucas","UG","4","JR","O216","A-","RE","lucas.j.mitchell@fakeu.edu"
"4","754788195","Adams","Isaac","UG","4","JR","OTH8","A","RE","isaac.v.adams@fakeu.edu"
"5","757923127","Miranda","Noah","UG","4","JR","O216","B+","RE","noah.j.miranda@fakeu.edu"
"6","939203219","Henderson","Anthony","UG","4","JR","OTH8","C-","RE","anthony.n.henderson@fakeu.edu"
"7","261655171","Pittman","Elijah","UG","4","JR","OTH8","A","RE","elijah.c.pittman@fakeu.edu"
"8","642943244","Fleming","Leonardo","UG","4","FR","OT61","B+","RE","leonardo.a.fleming@fakeu.edu"
"9","837572919","Hughes","Michael","UG","4","FR","OT10","B-","RE","michael.a.hughes@fakeu.edu"
"10","747840988","Murray","Emma","UG","4","FR","ABC1","B","RE","emma.e.murray@fakeu.edu"
"11","940681315","Rodriquez","Jayden","UG","4","FR","OT55","C+","RE","jayden.c.rodriquez@fakeu.edu"
"12","490549989","Ward","Charlotte","UG","4","FR","O223","A-","RE","charlotte.i.ward@fakeu.edu"
"13","806587057","Harmon","Isaac","UG","4","FR","OT35","A+","RE","isaac.g.harmon@fakeu.edu"
"14","583788675","Spencer","Hailey","UG","4","FR","OT26","C+","RE","hailey.c.spencer@fakeu.edu"
"15","508023689","Jones","Claire","UG","4","FR","O237","A","RE","claire.t.jones@fakeu.edu"
"16","277303879","Shaw","John","UG","4","SO","OT93","A","RE","john.a.shaw@fakeu.edu"
"17","550636641","Becker","Jade","UG","4","SO","O181","A","RE","jade.a.becker@fakeu.edu"
"18","343924801","Marsh","Victor","UG","4","SR","O190","B","RE","victor.r.marsh@fakeu.edu"
"19","929274324","Hooper","Benjamin","UG","4","SO","OT25","B-","RE","benjamin.m.hooper@fakeu.edu"
"20","505378853","Allison","Emily","UG","4","SO","O237","B","RE","emily.g.allison@fakeu.edu"
"21","561957904","West","Audrey","UG","4","FR","O216","B","RE","audrey.j.west@fakeu.edu"
"22","993431265","Fox","Evelyn","UG","4","SR","O160","B-","RE","evelyn.k.fox@fakeu.edu"
"23","454331051","Sanchez","Owen","UG","4","JR","O238","C","RE","owen.e.sanchez@fakeu.edu"
"24","254379851","Joyner","Nevaeh","UG","4","SR","OT55","C","RE","nevaeh.m.joyner@fakeu.edu"
"25","608733409","Stevens","Jeremiah","UG","4","FR","OT21","A-","RE","jeremiah.a.stevens@fakeu.edu"
"26","188925990","Lewis","Emma","UG","4","JR","OT35","B","RE","emma.a.lewis@fakeu.edu"
"27","613971085","Gonzalez","Ian","ND","4","ND","O253","B+","RE","ian.j.gonzalez@fakeu.edu"
"28","294446415","Schneider","Jonathan","UG","4","SO","OT62","B","RE","jonathan.s.schneider@fakeu.edu"
"29","591637871","Sanders","Katherine","UG","4","FR","OT26","B+","RE","katherine.m.sanders@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"21964","200710","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Cobb, Sophie A.","Lecture","MWF","10:00 AM - 10:50 AM","LH4","51"
"","Laboratory","M","3:10 PM - 6:00 PM","MB6","1149"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","645096743","Collins","Isaac","UG","4","SO","O249","B","RE","isaac.j.collins1@fakeu.edu"
"2","619863391","Phillips","Ethan","UG","4","SO","OT41","B","RE","ethan.j.phillips@fakeu.edu"
"3","465728204","Mccullough","Isabel","UG","4","SO","OT49","C","RE","isabel.s.mccullough@fakeu.edu"
"4","749096759","Garrett","Anthony","UG","4","SO","OT60","B-","RE","anthony.m.garrett@fakeu.edu"
"5","818535334","Dunn","Sophia","UG","4","SO","O216","C+","RE","sophia.j.dunn@fakeu.edu"
"6","654374520","Holmes","Isabella","UG","4","SO","OT35","A","RE","isabella.g.holmes@fakeu.edu"
"7","326010969","Ferrell","Austin","UG","4","JR","O239","A+","RE","austin.n.ferrell@fakeu.edu"
"8","856290413","Roth","Lucas","UG","4","JR","OTH8","A","RE","lucas.c.roth@fakeu.edu"
"9","974282698","Gomez","Xavier","UG","4","JR","OT54","A","RE","xavier.a.gomez@fakeu.edu"
"10","377917010","Armstrong","Andrew","UG","4","JR","O216","A-","RE","andrew.j.armstrong@fakeu.edu"
"11","875331107","Brown","Melissa","UG","4","FR","OTH8","A-","RE","melissa.o.brown@fakeu.edu"
"12","200587462","Turner","Audrey","UG","4","FR","O105","A-","RE","audrey.s.turner@fakeu.edu"
"13","748442074","Weaver","Angel","UG","4","FR","OT35","B","RE","angel.c.weaver@fakeu.edu"
"14","207135302","Haynes","Benjamin","UG","4","SO","OT13","A","RE","benjamin.c.haynes@fakeu.edu"
"15","753065054","Smith","Jesus","UG","4","FR","OTH6","B+","RE","jesus.n.smith@fakeu.edu"
"16","889720857","Warren","Santiago","UG","4","FR","OT26","B","RE","santiago.g.warren@fakeu.edu"
"17","276787096","Boyd","Aiden","UG","4","FR","OT26","B","RE","aiden.s.boyd@fakeu.edu"
"18","605406188","Torres","Ayden","UG","4","FR","O225","B+","RE","ayden.c.torres@fakeu.edu"
"19","313712253","Burns","Noah","UG","4","FR","O180","C","RE","noah.o.burns@fakeu.edu"
"20","189892169","Pace","Jordan","UG","4","JR","OT21","B-","RE","jordan.n.pace@fakeu.edu"
"21","644467415","Murray","William","UG","4","SO","OT77","B-","RE","william.j.murray@fakeu.edu"
"22","773524825","Roberts","Samuel","UG","4","FR","O225","B-","RE","samuel.a.roberts@fakeu.edu"
"23","742784275","Lawrence","Jesus","UG","4","FR","OT60","A-","RE","jesus.a.lawrence@fakeu.edu"
