"29","911949253","Olson","Scarlett","UG","4","FR","OT15","A","RE","scarlett.g.olson@fakeu.edu"
"30","524341947","Martin","Julian","UG","4","FR","OT73","A","RE","julian.k.martin@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"23622","199403","ABC","101","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","10:00 AM - 10:50 AM","LH5","14"
"","Discussion","T","3:10 PM - 4:00 PM","MB2","1018"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","994972121","Garcia","Emily","UG","4","SR","OT55","NS","RE","emily.z.garcia@fakeu.edu"
"2","837199010","Garner","Samuel","UG","4","SR","OTH8","A","RE","samuel.g.garner@fakeu.edu"
"3","236698515","Lindsay","Melissa","UG","4","JR","OT15","C","RE","melissa.m.lindsay@fakeu.edu"
"4","897223662","Schneider","Charlotte","UG","4","SO","O123","B","RE","charlotte.a.schneider@fakeu.edu"
"5","517406970","Bright","William","UG","4","SO","OT45","B","RE","william.i.bright@fakeu.edu"
"6","769885411","Carr","John","UG","4","SO","OT20","A","RE","john.k.carr@fakeu.edu"
"7","252069332","Bell","Delilah","UG","4","SO","OT26","F","RE","delilah.j.bell@fakeu.edu"
"8","487888540","Doyle","Carlos","UG","4","SO","OTH6","C-","RE","carlos.m.doyle@fakeu.edu"
"9","758370534","Ewing","Mia","UG","4","FR","OT35","B","RE","mia.j.ewing@fakeu.edu"
"10","876694755","Williams","Angel","UG","4","FR","OT16","A","RE","angel.c.williams@fakeu.edu"
"11","654031335","Davis","Jesus","UG","4","FR","OT17","B-","RE","jesus.k.davis@fakeu.edu"
"12","191513537","Harris","Luis","UG","4","FR","OT26","B","RE","luis.j.harris@fakeu.edu"
"13","702186840","Campbell","Isaiah","UG","4","FR","OT10","A-","RE","isaiah.a.campbell@fakeu.edu"
"14","708885833","Adams","Chloe","UG","4","SR","OT25","C","RE","chloe.g.adams@fakeu.edu"
"15","424256025","Ryan","Santiago","UG","4","SR","OTH6","B-","RE","santiago.j.ryan@fakeu.edu"
"16","726323787","Flores","Ethan","UG","4","FR","OT16","B","RE","ethan.e.flores@fakeu.edu"
"17","955477423","Flores","Matthew","UG","4","FR","OT20","B-","RE","matthew.s.flores@fakeu.edu"
"18","438637646","Brown","Benjamin","UG","4","SO","OT10","C","RE","benjamin.g.brown@fakeu.edu"
"19","355068025","Cox","Elijah","UG","4","FR","OTH3","A-","RE","elijah.k.cox@fakeu.edu"
"20","870244541","Lopez","Jose","UG","4","FR","OT16","A","RE","jose.m.lopez@fakeu.edu"
"21","173927720","Black","Daniel","UG","4","FR","OT16","A","RE","daniel.j.black@fakeu.edu"
"22","670264720","Moore","Evan","GR","4","D1","O170","A+","RE","evan.a.moore@fakeu.edu"
"23","502816506","Harding","Jason","UG","4","SO","OT16","D-","RE","jason.k.harding@fakeu.edu"
"24","890321556","Reynolds","Levi","UG","4","SO","OT15","D","RE","levi.g.reynolds@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"36514","199403","ABC","101","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","10:00 AM - 10:50 AM","LH5","14"
"","Discussion","M","5:10 PM - 6:00 PM","LH1","142"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","928354194","Bailey","Michael","UG","4","JR","OTH9","A","RE","michael.a.bailey@fakeu.edu"
"2","543799290","Watson","Daniel","UG","4","JR","OT15","A","RE","daniel.e.watson@fakeu.edu"
"3","379133262","Newton","Jacob","UG","4","JR","OTH3","A-","RE","jacob.e.newton@fakeu.edu"
"4","399295980","Neal","Abigail","UG","4","SR","OT34","D","RE","abigail.s.neal@fakeu.edu"
"5","252362626","Whitehead","Josiah","UG","4","JR","O123","C","RE","josiah.g.whitehead@fakeu.edu"
"6","481844438","Farley","Joshua","UG","4","JR","OT15","B","RE","joshua.a.farley@fakeu.edu"
"7","592122186","Banks","Gael","UG","4","FR","OT15","B+","RE","gael.i.banks@fakeu.edu"
"8","664126782","Carter","Natalie","UG","4","FR","OT10","C","RE","natalie.g.carter@fakeu.edu"
"9","422194860","King","Joseph","UG","4","FR","OT26","C","RE","joseph.h.king@fakeu.edu"
"10","340699251","Cline","Nathan","UG","4","FR","OT10","D-","RE","nathan.g.cline@fakeu.edu"
"11","182094306","Medina","Tyler","UG","4","FR","OT59","NS","RE","tyler.j.medina@fakeu.edu"
"12","226180620","Kemp","Jade","UG","4","FR","OT16","A-","RE","jade.c.kemp@fakeu.edu"
"13","705960845","Ward","Andrew","UG","4","SR","OT34","C+","RE","andrew.s.ward@fakeu.edu"
"14","672653073","King","Isabella","UG","4","JR","OT83","B+","RE","isabella.s.king1@fakeu.edu"
"15","595624627","Short","Ava","UG","4","SO","OT59","A-","RE","ava.j.short@fakeu.edu"
"16","713112740","Williams","Ethan","UG","4","SO","O164","A","RE","ethan.r.williams@fakeu.edu"
"17","563274429","Hancock","Ethan","UG","4","FR","OT22","C","RE","ethan.m.hancock@fakeu.edu"
"18","396676580","Sparks","Allison","UG","4","FR","OT16","A","RE","allison.g.sparks@fakeu.edu"
"19","368939759","Campbell","Ariana","UG","4","SO","OT15","C+","RE","ariana.s.campbell@fakeu.edu"
"20","875276537","Dillon","Scarlett","UG","4","SR","O123","A","RE","scarlett.g.dillon@fakeu.edu"
"21","970564760","Jennings","Ethan","UG","4","FR","OTH9","A-","RE","ethan.a.jennings@fakeu.edu"
"22","300335066","Morales","Sofia","UG","4","JR","OTH1","C+","RE","sofia.v.morales@fakeu.edu"
"23","390756920","Henderson","Ava","UG","4","FR","OT26","B","RE","ava.t.henderson@fakeu.edu"
"24","801434123","Graham","Delilah","UG","4","SR","O123","B+","RE","delilah.h.graham@fakeu.edu"
"25","635963205","Stanley","Savannah","UG","4","SO","ABC2","NS","RE","savannah.k.stanley@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"84733","199403","ABC","103","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"31395","199403","ABC","103","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"94556","199403","ABC","103","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"64230","199403","ABC","103","4","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"75300","199403","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"37500","199403","ABC","105","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"56820","199403","ABC","105","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"78958","199403","ABC","105","1","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Discussion","M","2:10 PM - 3:00 PM","MB2","1002"
"","Lecture","MWF","4:10 PM - 5:00 PM","MB3","1070"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","775764054","Wall","Anthony","UG","4","FR","DEF2","D-","RE","anthony.h.wall@fakeu.edu"
"2","954252685","Contreras","Sofia","UG","4","SR","ABC1","B-","RE","sofia.j.contreras@fakeu.edu"
"3","484537065","Roberson","Alex","UG","4","FR","ABC1","I","RE","alex.g.roberson@fakeu.edu"
"4","424546061","Campbell","Aubrey","UG","4","FR","ABC1","","RE","aubrey.l.campbell@fakeu.edu"
"5","948545735","Wilson","Ruby","UG","4","FR","ABC1","F","RE","ruby.j.wilson@fakeu.edu"
"6","769968514","Reynolds","Logan","UG","4","FR","DEF2","C+","RE","logan.g.reynolds@fakeu.edu"
"7","606710417","Copeland","Nathaniel","UG","4","FR","ABC1","A","RE","nathaniel.b.copeland@fakeu.edu"
"8","168371882","Kelly","Jacob","UG","4","FR","ABC1","D+","RE","jacob.g.kelly@fakeu.edu"
"9","128209456","Jordan","Juan","UG","4","FR","DEF2","NS","RE","juan.s.jordan@fakeu.edu"
"10","920386512","Wallace","Samuel","UG","4","SO","ABC2","C","RE","samuel.m.wallace@fakeu.edu"
"11","561580935","Hogan","Valerie","UG","4","FR","OT16","A+","RE","valerie.j.hogan@fakeu.edu"
"12","887335571","Moss","Diego","UG","4","FR","OT16","F","RE","diego.j.moss@fakeu.edu"
"13","736598027","Campbell","Angel","UG","4","JR","OT42","A+","RE","angel.x.campbell@fakeu.edu"
"14","661941401","Finch","Valentina","UG","4","FR","OT16","D-","RE","valentina.e.finch@fakeu.edu"
"15","982385710","Shepherd","Eli","UG","4","SR","DEF1","C+","RE","eli.j.shepherd@fakeu.edu"
"16","939765197","Pope","Melody","UG","4","FR","DEF2","F","RE","melody.e.pope@fakeu.edu"
"17","634204766","Daniels","Kylie","UG","4","SR","O164","A+","RE","kylie.j.daniels@fakeu.edu"
"18","550001547","Williams","Emma","UG","4","SR","OTH6","D","RE","emma.n.williams@fakeu.edu"
"19","190893780","Meyer","Harper","UG","4","SR","OT59","C","RE","harper.a.meyer@fakeu.edu"
"20","706460751","Knight","Andrew","UG","4","SR","OT69","A","RE","andrew.a.knight@fakeu.edu"
"21","673302031","Clark","Scarlett","UG","4","SR","OT42","D+","RE","scarlett.v.clark@fakeu.edu"
"22","498628516","Vang","Melissa","UG","4","SR","OT15","D-","RE","melissa.e.vang@fakeu.edu"
"23","945021501","Church","Bryan","UG","4","SR","OT38","C","RE","bryan.d.church@fakeu.edu"
"24","520074261","Mercado","Jonathan","UG","4","SR","OT15","C","RE","jonathan.m.mercado@fakeu.edu"
"25","248437386","Moore","Emily","UG","4","JR","OT15","D","RE","emily.j.moore@fakeu.edu"
"26","373739197","Holden","Jordan","UG","4","SR","OT22","B","RE","jordan.r.holden@fakeu.edu"
"27","151702414","Mitchell","Melody","UG","4","JR","OT35","A","RE","melody.x.mitchell@fakeu.edu"
"28","144383345","Berry","Sophia","UG","4","JR","OT26","F","RE","sophia.n.berry@fakeu.edu"
"29","861308454","Clark","Kimberly","UG","4","JR","OT15","C+","RE","kimberly.a.clark@fakeu.edu"
"30","730737264","Norris","Daniel","UG","4","JR","OT34","C-","RE","daniel.r.norris@fakeu.edu"
"31","804567310","Morgan","Dylan","UG","4","JR","OT35","F","RE","dylan.e.morgan@fakeu.edu"
"32","215613290","Johnson","Juan","UG","4","JR","OT27","F","RE","juan.a.johnson@fakeu.edu"
"33","881838077","Bird","David","UG","4","SO","OT26","NS","RE","david.s.bird@fakeu.edu"
"34","969925674","Jones","Camila","UG","4","JR","OT13","B+","RE","camila.j.jones@fakeu.edu"
"35","174840138","Garcia","Brayden","UG","4","SO","OT61","A","RE","brayden.s.garcia@fakeu.edu"
"36","403873485","Williams","Sophia","UG","4","SO","OT16","A","RE","sophia.c.williams@fakeu.edu"
"37","204136655","Hays","Jasmine","UG","4","FR","OT16","F","RE","jasmine.a.hays@fakeu.edu"
"38","405307505","Harmon","David","UG","4","FR","OT16","A","RE","david.o.harmon@fakeu.edu"
"39","457944382","Grimes","Zachary","UG","4","SO","OT10","B-","RE","zachary.a.grimes@fakeu.edu"
"40","639556274","Chavez","Diego","UG","4","FR","OT26","C+","RE","diego.j.chavez@fakeu.edu"
"41","356836014","Garcia","Jacob","UG","4","SO","O148","A","RE","jacob.a.garcia@fakeu.edu"
"42","854146963","Brown","Abigail","UG","4","FR","OT16","A+","RE","abigail.a.brown@fakeu.edu"
"43","945027001","Rivera","Ashley","UG","4","FR","O108","NS","RE","ashley.m.rivera@fakeu.edu"
"44","487010993","Johnson","Robert","UG","4","FR","OT26","B","RE","robert.s.johnson@fakeu.edu"
"45","706238241","Garcia","Maria","UG","4","SR","DEF1","F","RE","maria.e.garcia@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"84052","199403","ABC","105","2","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Discussion","F","3:10 PM - 4:00 PM","MB2","1014"
"","Lecture","MWF","4:10 PM - 5:00 PM","MB3","1070"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","233296631","Brooks","Levi","UG","4","FR","ABC2","D-","RE","levi.a.brooks@fakeu.edu"
"2","627159049","Ross","Sophia","UG","4","JR","DEF1","C+","RE","sophia.v.ross@fakeu.edu"
"3","949336840","Williams","Angela","UG","4","FR","DEF1","C-","RE","angela.d.williams@fakeu.edu"
"4","292131487","Lawrence","Jordan","UG","4","FR","DEF1","C-","RE","jordan.r.lawrence@fakeu.edu"
"5","907222283","Weaver","Benjamin","UG","4","FR","ABC2","C-","RE","benjamin.d.weaver@fakeu.edu"
"6","412390297","Ward","Santiago","UG","4","FR","DEF1","B","RE","santiago.h.ward@fakeu.edu"
"7","649595412","Walker","Jacob","UG","4","FR","DEF2","C-","RE","jacob.h.walker@fakeu.edu"
"8","291250148","Ellis","Mateo","UG","4","FR","DEF2","D+","RE","mateo.b.ellis@fakeu.edu"
"9","312614472","Stanton","Zoey","UG","4","FR","OTH3","NS","RE","zoey.l.stanton@fakeu.edu"
"10","443873909","Harrell","Caleb","UG","4","FR","OTH3","F","RE","caleb.n.harrell@fakeu.edu"
"11","392981399","Evans","Sophia","UG","4","SR","OTH7","B","RE","sophia.a.evans@fakeu.edu"
"12","393601739","Roberts","Tyler","UG","4","SR","OT59","A","RE","tyler.m.roberts@fakeu.edu"
"13","760320327","Brown","Allison","GR","4","D1","OT74","D","RE","allison.s.brown@fakeu.edu"
"14","823447377","Ochoa","Sebastian","UG","4","JR","OT22","B-","RE","sebastian.m.ochoa@fakeu.edu"
"15","313565280","Bell","Jackson","UG","4","JR","OTH6","A","RE","jackson.v.bell@fakeu.edu"
"16","855873602","Valentine","Harper","UG","4","JR","OT67","C-","RE","harper.o.valentine@fakeu.edu"
"17","887350088","Vargas","Michael","UG","4","JR","OT55","NS","RE","michael.a.vargas@fakeu.edu"
"18","873743170","Johnson","James","UG","4","JR","OT69","B","RE","james.z.johnson@fakeu.edu"
"19","698151194","Adkins","Hailey","UG","4","JR","OTH3","F","RE","hailey.y.adkins@fakeu.edu"
"20","888978319","Perez","Nicholas","UG","4","JR","O160","F","RE","nicholas.j.perez@fakeu.edu"
"21","291887111","Hamilton","Savannah","UG","4","JR","OT45","D+","RE","savannah.k.hamilton@fakeu.edu"
"22","942220773","Murphy","Mia","UG","4","JR","OT35","B","RE","mia.l.murphy@fakeu.edu"
"23","198761677","Chambers","Gabriel","UG","4","JR","OT20","B","RE","gabriel.a.chambers@fakeu.edu"
"24","524347831","Reed","Evan","UG","4","SO","OT69","A-","RE","evan.z.reed@fakeu.edu"
"25","957989057","Sexton","Samantha","UG","4","JR","OT22","A+","RE","samantha.e.sexton@fakeu.edu"
"26","240824051","Williams","Claire","UG","4","JR","OT21","B-","RE","claire.a.williams@fakeu.edu"
"27","167059259","Montgomery","David","UG","4","SR","OT21","NS","RE","david.e.montgomery@fakeu.edu"
"28","968920079","Lewis","Anthony","UG","4","SO","OT20","D-","RE","anthony.m.lewis@fakeu.edu"
"29","741045137","Sosa","James","UG","4","SO","OT10","B","RE","james.b.sosa@fakeu.edu"
"30","564892125","Rodriguez","Jorge","UG","4","SO","OTH7","C","RE","jorge.a.rodriguez@fakeu.edu"
"31","720301128","Reynolds","Lily","UG","4","SO","OT53","F","RE","lily.i.reynolds@fakeu.edu"
"32","303754452","Eaton","Olivia","UG","4","SO","OT26","B-","RE","olivia.b.eaton@fakeu.edu"
"33","568657111","Anthony","Ayden","UG","4","JR","OT64","B-","RE","ayden.l.anthony@fakeu.edu"
"34","600078454","Richardson","Jayden","UG","4","SO","O148","A","RE","jayden.g.richardson@fakeu.edu"
"35","182464360","Barber","Andres","UG","4","SO","OT16","D","RE","andres.a.barber@fakeu.edu"
"36","958699785","Davidson","Elizabeth","UG","4","SO","OT20","C","RE","elizabeth.g.davidson@fakeu.edu"
"37","572405170","Wolfe","Kimberly","UG","4","FR","OT26","B","RE","kimberly.a.wolfe@fakeu.edu"
"38","350425011","Marquez","Nathan","UG","4","SO","DEF1","A+","RE","nathan.e.marquez@fakeu.edu"
"39","499831571","Clark","Aiden","UG","4","FR","OT20","B","RE","aiden.a.clark1@fakeu.edu"
"40","760375841","Carter","Logan","UG","4","FR","OT68","F","RE","logan.a.carter1@fakeu.edu"
"41","335043245","Watson","Alyssa","UG","4","SO","OT16","B-","RE","alyssa.b.watson@fakeu.edu"
"42","468924758","Hoffman","Adrian","UG","4","FR","OT16","B-","RE","adrian.j.hoffman@fakeu.edu"
"43","464043359","Miller","Vanessa","UG","4","SO","OT54","NS","RE","vanessa.j.miller@fakeu.edu"
"44","490207160","Young","Joseph","UG","4","FR","OT16","C","RE","joseph.s.young@fakeu.edu"
"45","568053207","Ball","Brandon","UG","4","JR","OT15","NS","RE","brandon.w.ball@fakeu.edu"
""
"CID","TERM","SUBJ","CRSE","SEC","UNITS"
"51660","199403","ABC","105","3","4"
""
"INSTRUCTOR(S)","TYPE","DAYS","TIME","BUILD","ROOM"
"Diaz, Michelle H.","Lecture","MWF","4:10 PM - 5:00 PM","MB3","1070"
"","Discussion","W","5:10 PM - 6:00 PM","MB5","1352"
""
"SEAT","SID","SURNAME","PREFNAME","LEVEL","UNITS","CLASS","MAJOR","GRADE","STATUS","EMAIL"
"1","885887811","Olson","Angelina","UG","4","FR","ABC2","B","RE","angelina.a.olson@fakeu.edu"
"2","629005076","Cox","Santiago","UG","4","SO","DEF1","C-","RE","santiago.s.cox@fakeu.edu"
"3","707112307","Thomas","Andrew","UG","4","SO","DEF1","D-","RE","andrew.j.thomas@fakeu.edu"
"4","411633487","Ramos","Jose","UG","4","FR","DEF1","C-","RE","jose.m.ramos@fakeu.edu"
"5","506406425","Hoover","Andrew","UG","4","FR","ABC1","A-","RE","andrew.g.hoover@fakeu.edu"
"6","539814242","Taylor","Zoe","UG","4","FR","DEF2","B","RE","zoe.g.taylor@fakeu.edu"
"7","408933904","Moran","Daniel","UG","4","FR","ABC1","B+","RE","daniel.m.moran@fakeu.edu"
"8","520075723","Farley","Hunter","UG","4","SR","OT30","NS","RE","hunter.d.farley@fakeu.edu"
"9","589823203","Wilson","Jasmine","GR","4","0","OT80","A-","RE","jasmine.a.wilson@fakeu.edu"
"10","389495172","Crawford","Victoria","GR","4","0","O107","B-","RE","victoria.i.crawford@fakeu.edu"
"11","782137531","Sullivan","Emma","GR","4","D1","OT74","A-","RE","emma.i.sullivan@fakeu.edu"
"12","394366472","Sanders","Gianna","UG","4","SR","OT42","A-","RE","gianna.e.sanders@fakeu.edu"
"13","550920068","Gilbert","Zachary","UG","4","SR","O108","B+","RE","zachary.s.gilbert@fakeu.edu"
"14","541710785","Morin","Emily","UG","4","SR","O123","C+","RE","emily.j.morin@fakeu.edu"
"15","276556269","Lucas","Michelle","UG","4","JR","OT62","NS","RE","michelle.a.lucas@fakeu.edu"
"16","434749382","Garcia","Giovanni","UG","4","JR","O104","NS","RE","giovanni.x.garcia@fakeu.edu"
"17","597074207","Mccarty","Jessica","UG","4","JR","OT37","A","RE","jessica.s.mccarty@fakeu.edu"
"18","466722263","Williams","Sebastian","UG","4","SR","OT30","D","RE","sebastian.h.williams@fakeu.edu"
"19","402526911","Potts","Emma","UG","4","JR","OT40","C","RE","emma.a.potts@fakeu.edu"
"20","792693560","Patel","Audrey","UG","4","JR","OT55","B","RE","audrey.o.patel@fakeu.edu"
"21","398083176","Johnson","Kimberly","UG","4","JR","OT35","A-","RE","kimberly.e.johnson@fakeu.edu"
"22","103027759","Martin","Stephanie","UG","4","JR","OT30","A+","RE","stephanie.c.martin@fakeu.edu"
